,Fecha,Demanda Energia SIN kWh,Generación kWh,Demanda No Atendida kWh,Exportaciones kWh,Importaciones kWh,Población,Temp_BOGOTA,Temp_ANTIOQUIA,Temp_VALLE DEL CAUCA,Temp_ATLANTICO,Temp_BOLIVAR,Temp_CUNDINAMARCA,Temp_NORTE DE SANTANDER,Temp_SANTANDER,Temp_CESAR,Temp_META
4592,2019-07-30,207032455.36,203853886.36,77440.0,1652.23,3102781.23,49395678,12.929277634706814,21.554736605699706,21.900683855105104,28.633333333333336,28.761904761904763,15.66984807364836,21.0019435546875,20.50645599550898,24.073603146853145,23.942552083333336
4593,2019-07-31,208346126.09,204062150.87,81700.0,,4202275.22,49395678,13.06946955398828,21.98750416844805,22.32873317192192,28.96666666666667,28.65631067961165,15.377703061503416,19.821852220052083,20.22553654422789,22.94119986078886,23.916335078534036
4594,2019-08-01,206039731.09,203714252.69,6110.0,3533.51,2322901.91,49395678,13.60558729216152,21.1988095185343,21.85181136261261,29.027083333333334,28.44077669902913,15.519654153244362,20.125981920572915,19.554470945945948,23.12818693735499,24.12078125
4595,2019-08-02,208682379.65,202883931.42,3250.0,,5795198.23,49395678,13.704223070062431,20.17693472092032,20.8620378490991,29.23958333333333,28.89417475728155,14.8940039914469,20.72847217447917,20.20334468913857,23.640263608247423,23.73578125
4596,2019-08-03,197041189.29,190358705.2,,,6682484.09,49395678,12.593234187864992,19.70705728638901,21.24323425835524,28.53125,28.40471698113208,14.2126229417696,20.159546927083333,18.566727967115096,25.871942446043164,22.351927083333333
4597,2019-08-04,178036141.85,172208183.33,1097700.0,3075.81,4733334.33,49395678,12.529543798871622,21.05009693596906,22.12722098723724,28.95,28.933333333333334,15.020545009467137,20.988916022135417,19.749553343465045,25.457246376811597,22.21104166666667
4598,2019-08-05,202087107.310001,198723218.500001,23260.0,1527.73,3342156.54,49395678,11.89216443823588,21.858138385146805,22.503632676269905,28.910416666666663,28.98173076923077,14.560080141418982,20.29101735959154,20.078156022556392,25.485820895522387,21.172604166666662
4599,2019-08-06,206274827.93,199067585.57,11380.0,,7195862.36,49395678,12.44913113618369,21.27768070377734,21.835379375,29.054166666666667,29.174172185430464,15.135844699638662,20.03333366185897,19.96521157142857,25.998206278026903,22.63532407407408
4600,2019-08-07,188665087.86,182156196.99,102200.0,,6406690.87,49395678,12.813372067702664,21.488557066772657,22.372613783482144,28.762500000000003,27.642384105960264,15.22963404864742,20.5804665625,19.63514640449438,25.87964601769912,24.610648148148147
4601,2019-08-08,207479080.36,202512533.57,230860.0,6393.99,4742080.78,49395678,12.223694623230022,21.872449144684253,22.55860622767857,29.22361111111111,28.46,14.170748499632262,20.407916995192306,19.21866231287425,26.487280701754383,22.544583333333332
4602,2019-08-09,210667681.05,204887677.87,234020.0,1570.59,5547553.77,49395678,12.989830474868644,22.03523146233974,22.622829099702383,29.37916666666667,29.038157894736845,14.15503048641656,21.0407909375,20.265558260869565,26.33116883116883,24.36472222222222
4603,2019-08-10,201771778.12,196064746.81,7920.0,520.81,5699632.12,49395678,12.66762338867691,22.13127416899163,22.49662000372024,30.47083333333333,29.762251655629143,14.25577059460888,20.560918165064106,20.69001630516081,28.05844155844156,23.079027777777775
4604,2019-08-11,183609878.11,178494165.29,227470.0,2749.5,4890992.32,49395678,12.954519314580033,22.431023107299563,22.403521592261907,30.54444444444444,29.91523178807947,14.170545792746116,20.547067548076924,20.01968722720478,28.07608695652174,23.25324074074074
4605,2019-08-12,210381458.73,205537500.8,65300.0,4641.31,4783299.24,49395678,13.746186281302585,22.871663114297093,22.976639129464285,29.994444444444444,29.63486842105263,14.948835249221183,20.92180903044872,20.34324530428249,27.606086956521736,24.12180555555556
4606,2019-08-13,213164927.44,206343457.05,3000.0,,6818470.39,49395678,12.660714640198512,21.786380720102876,22.346962150297617,29.704166666666666,29.026666666666667,14.236546135708672,20.15743307692308,19.973078791291293,27.844,22.382592592592594
4607,2019-08-14,208882917.84,201971706.32,89490.0,,6821721.52,49395678,11.394028729938578,21.039950446672744,22.104932120535715,28.251388888888886,27.934868421052634,13.070632563968667,18.833921017628207,18.62313539730135,26.067555555555558,21.88037037037037
4608,2019-08-15,206211662.76,198909330.2,156660.0,,7145672.56,49395678,11.35141785431512,20.59297320099256,21.1940308445441,27.816666666666663,27.742763157894736,12.794483971428573,19.121129927184462,18.71546690922731,25.14419642857143,21.482380952380957
4609,2019-08-16,200321463.049999,194647247.489999,35960.0,,5638255.56,49395678,11.229712630014856,19.02197160538581,19.65237357835821,25.59722222222222,25.32171052631579,12.51448360301769,18.159015906526992,17.276893585896474,23.565198237885465,21.463432835820893
4610,2019-08-17,191744510.02,184512803.14,26410.0,,7205296.88,49395678,11.819145332145332,19.349894589994843,20.29567770461309,27.655555555555555,27.394078947368417,13.736864586701437,18.653087972756413,18.07350791604198,24.558849557522123,23.22336448598131
4611,2019-08-18,176657582.05,174582929.7,494030.0,14551.76,1595174.11,49395678,13.544628158129395,21.12882077003122,22.27580746279762,29.262500000000003,28.741447368421053,14.64652506714876,19.872333637820518,19.24645408071749,26.09778761061947,24.851388888888888
4612,2019-08-19,181355442.91,178647549.05,14740.0,8581.24,2701735.1,49395678,11.21050664023786,21.00268139140272,21.578321228878647,28.61805555555556,28.632450331125828,13.173109382459783,20.207884909560725,19.00403922879177,27.14355555555556,21.927972972972974
4613,2019-08-20,203505837.12,198871416.35,94470.0,5478.74,4545429.51,49395678,12.111445079747217,21.525447807017542,21.85883726442308,27.62923076923077,27.70805369127517,13.36563023193096,20.54742665625,19.59037635648755,26.24311111111111,23.2981589958159
4614,2019-08-21,208903397.66,204868959.48,,865.5,4035303.68,49395678,12.92768577389231,20.431287789165445,20.393879031007756,28.89305555555556,28.433793103448277,13.633222657342657,19.5782013864818,18.8018821024735,26.840528634361235,25.37325
4615,2019-08-22,211938025.63,209247962.68,78730.0,4980.55,2616313.5,49395678,12.897922505938242,21.44433017507724,22.177031726190474,29.59583333333333,29.194805194805195,14.45930679075738,20.70753140224359,20.520183325825823,26.881818181818183,24.26908333333333
4616,2019-08-23,212354030.6,207331187.4,,2073.01,5024916.21,49395678,12.946818767340469,21.41336906234896,22.591930204613096,29.74583333333333,29.051973684210523,14.213065432067294,19.65337932692308,19.002091734148205,26.42792792792793,23.406916666666667
4617,2019-08-24,200305316.63,199005017.2,136880.0,78877.33,1242296.76,49395678,12.686246461447094,21.13390812023329,22.049036476934525,28.38888888888889,28.330463576158937,13.95263535153232,20.474617868589743,19.74365109199701,26.356561085972853,23.961416666666665
4618,2019-08-25,180507972.9,177099932.21,282470.0,4024.54,3129595.23,49395678,12.616523060174188,21.631215446789405,22.12910230081906,28.86833333333333,28.219607843137258,13.929054561869355,20.563243830128204,20.189444242193453,25.822222222222223,24.907083333333333
4619,2019-08-26,210039435.01,203336354.45,4500.0,,6698580.56,49395678,11.908318289786225,21.97120326923077,22.77229328341014,29.79375,29.51052631578948,13.012209576763484,20.636019256865914,20.72389940119761,26.683255813953487,23.79370833333333
4620,2019-08-27,213970412.07,207921002.25,166810.0,,5882599.82,49395678,13.11125744828269,22.71785639591656,23.511911247011952,30.75079365079365,30.060526315789478,14.299395681044269,21.01639907051282,21.496057531787585,27.509302325581395,24.53578723404255
4621,2019-08-28,209777916.98,207593999.59,341960.0,3393.47,1845350.86,49395678,12.56170218470705,20.63383410267112,22.06389688259109,29.6484375,28.790728476821197,13.42291593267449,20.218956247947457,20.14073122324159,26.530516431924884,23.924103773584903
4622,2019-08-29,210325019.57,205926492.39,62530.0,,4335997.18,49395678,12.816969019103237,21.819163752950438,22.23326336927224,29.4515625,28.755333333333333,14.733315886479591,21.17912115819209,20.92160579268293,25.79119170984456,25.13378504672897
4623,2019-08-30,213119966.95,205781643.38,34600.0,,7303723.57,49395678,13.124883293603496,22.24847274301456,22.198329055059524,30.155,29.454304635761588,13.801159419388284,22.00713018761726,20.843875531574746,26.46526315789474,25.38277777777778
4624,2019-08-31,202976186.18,195591340.12,278610.0,,7106236.06,49395678,12.626459245320392,21.445137140606537,21.47997584449405,30.214754098360658,29.39934210526316,14.497543678756475,21.29497603365385,20.490518527131783,26.724864864864863,24.229398148148142
4625,2019-09-01,181258097.1,174583991.83,1114570.0,592.73,5560128.0,49395678,13.495589527863013,21.195876767716538,21.691935461309523,29.633898305084745,28.231333333333332,14.473044213041034,20.899347612179486,19.944379072,25.88571428571429,24.64817777777778
4626,2019-09-02,203242922.57,196769421.52,113240.0,,6360261.05,49395678,12.567737034837688,20.311053399209488,21.45851695684524,28.547457627118643,28.05933333333333,15.470500113771037,20.28623265261628,19.35601706948641,22.141421367521367,25.425125
4627,2019-09-03,205908472.85,200791518.45,28750.0,686.3,5088890.7,49395678,13.626970500595949,22.55357916534181,22.1766374366617,28.97678571428572,28.613907284768214,16.717164920074737,21.345625110677084,20.586657311178246,22.51416528784648,25.324184100418407
4628,2019-09-04,210774556.16,203645829.5,40880.0,,7087846.66,49395678,13.645866983372922,21.398314720031543,21.91574929857465,29.89310344827586,29.25263157894737,16.986686308227114,21.24930043619792,20.196500074906368,23.254559789473685,24.894
4629,2019-09-05,211949251.39,204872626.08,1770.0,,7074855.31,49395678,13.918273357086305,21.90228472211273,22.207695206456457,29.69,28.70728476821192,16.5857091498834,20.53348740234375,20.00779923880597,22.991946806722687,24.94591666666667
4630,2019-09-06,209926616.999999,203419260.379999,8470.0,,6498886.62,49395678,13.453286718131434,20.381554031496066,21.84495132281097,29.291071428571428,28.90397350993377,16.550777829605963,20.714256269531248,20.6603886751497,23.550039451476792,24.91658333333333
4631,2019-09-07,203125606.18,196284383.21,202710.0,,6638512.97,49395678,13.38789161635158,21.99412100276352,22.47812626876877,29.94423076923077,29.11466666666667,16.51768387035069,21.430409967447915,20.672939895131087,22.92361842436975,25.53654166666667
4632,2019-09-08,182702235.97,174854425.9,922740.0,,6925070.07,49395678,13.356109328579915,21.90502773212169,22.824587111194592,29.872916666666665,28.85436241610738,16.704689496694392,21.21282724363161,19.99922578828829,23.29399487288136,25.84118644067797
4633,2019-09-09,210691586.11,204797183.7,61940.0,,5832462.41,49395678,13.131684011220198,22.336705744580584,22.710624133979728,29.55208333333333,28.934,17.005959824038175,21.53177278927203,20.839513321460377,23.6344640969163,24.069625
4634,2019-09-10,215909149.99,209375576.66,17580.0,,6515993.33,49395678,14.320833333333333,23.628419412398923,23.82425357688634,29.729166666666668,29.749333333333336,21.16474416897507,23.103456712564544,22.00357959921799,25.92003263707572,25.624791666666663
4635,2019-09-11,217020823.3,210704542.9,106660.0,,6209620.4,49395678,14.96708668773183,21.85146378421261,22.34889770479426,30.03125,29.816326530612244,17.32147434295948,21.26824456975228,21.23514725283019,24.68596606765328,25.526234309623437
4636,2019-09-12,214161921.62,208689617.74,2220.0,4355.81,5474439.69,49395678,14.07771417260491,21.32958283847981,22.354884786036035,29.5875,29.03221476510067,16.998644648566355,21.70074985026041,20.66148111694153,24.52855523305085,24.20758333333333
