,Fecha,Demanda Energia SIN kWh,Generación kWh,Demanda No Atendida kWh,Exportaciones kWh,Importaciones kWh,year,month,day,Población,Precipitacion (mm),Temperatura
0,2005-01-01,102576713.33000007,107924963.33000007,270630.0,5618880.0,,2005,1,1,41671878,,23.08479262672811
1,2005-01-02,104405914.3800001,109729572.3800001,241430.0,5565088.0,,2005,1,2,41671878,0.3540650406504065,24.60582959641256
2,2005-01-03,124666932.96000001,130085390.96000001,92230.0,5510688.0,,2005,1,3,41671878,0.3930555555555555,26.165145228215767
3,2005-01-04,130080030.05000004,135525304.05000004,22950.0,5468224.0,,2005,1,4,41671878,0.2939958592132505,26.03711790393013
4,2005-01-05,129149720.83000007,134639378.83000007,28550.0,5518208.0,,2005,1,5,41671878,0.3413793103448275,26.4107476635514
5,2005-01-06,131111112.83000019,136606910.8300002,44810.0,5540608.0,,2005,1,6,41671878,0.4297619047619047,26.71635514018692
6,2005-01-07,130253439.38999999,135747569.39,39790.0,5533920.0,,2005,1,7,41671878,0.3733333333333333,26.60748031496063
7,2005-01-08,124157231.96999994,129711751.96999994,36840.0,5591360.0,,2005,1,8,41671878,0.2663967611336032,26.63481781376518
8,2005-01-09,111558261.06000018,116989119.06000018,175990.0,5606848.0,,2005,1,9,41671878,0.4245145631067961,27.060504201680672
9,2005-01-10,112316977.16999987,117927555.16999987,9710.0,5620288.0,,2005,1,10,41671878,0.4313364055299539,26.24
10,2005-01-11,130739692.76000014,136328882.76000014,24410.0,5613600.0,,2005,1,11,41671878,0.331578947368421,26.31299212598425
11,2005-01-12,133974355.80000001,139553341.8,15030.0,5594016.0,,2005,1,12,41671878,0.6096707818930042,26.058
12,2005-01-13,136542213.83,142097563.83,47850.0,5603200.0,,2005,1,13,41671878,0.4317813765182186,26.5
13,2005-01-14,136107021.44000012,141627557.44000012,80520.0,5601056.0,,2005,1,14,41671878,0.4624999999999999,26.797233201581022
14,2005-01-15,126775231.64000002,131772079.64000002,611920.0,5608768.0,,2005,1,15,41671878,0.161587982832618,26.2872
15,2005-01-16,112749576.42000009,118227870.42000009,151050.0,5629344.0,,2005,1,16,41671878,0.2067510548523206,26.73884297520661
16,2005-01-17,131550277.16000003,137097645.16000003,13240.0,5560608.0,,2005,1,17,41671878,0.4600401606425702,26.47837837837838
17,2005-01-18,133294889.59999993,138251230.94999993,79320.0,5035661.35,,2005,1,18,41671878,0.2611842105263158,26.206746031746032
18,2005-01-19,133693918.39999999,138733866.66,33420.0,5073368.26,,2005,1,19,41671878,0.2604700854700855,27.037051792828684
19,2005-01-20,135568138.26999995,141114732.26999995,22910.0,5569504.0,,2005,1,20,41671878,0.391497975708502,26.898387096774197
20,2005-01-21,135481137.77000004,140903833.77000004,21400.0,5444096.0,,2005,1,21,41671878,0.4426470588235294,26.985477178423235
21,2005-01-22,127439750.36000004,132310085.27000004,50710.0,4921044.91,,2005,1,22,41671878,0.3004166666666666,27.075502008032128
22,2005-01-23,114233157.98000002,119245760.52000003,142000.0,5154602.54,,2005,1,23,41671878,0.1690265486725664,27.08483606557377
23,2005-01-24,133573992.77000022,139205015.8400002,166570.0,5797593.07,,2005,1,24,41671878,0.4567391304347826,26.828455284552845
24,2005-01-25,135970603.67000005,140200006.10000005,1570800.0,5800202.43,,2005,1,25,41671878,0.4775109170305677,25.986046511627904
25,2005-01-26,136446813.36000013,141154263.36000013,1088230.0,5795680.0,,2005,1,26,41671878,0.4958810068649885,26.35487804878049
26,2005-01-27,137027389.64000008,142740899.64000008,138010.0,5851520.0,,2005,1,27,41671878,0.1893333333333333,26.28924302788845
27,2005-01-28,137196565.4200002,141568285.0200002,1421680.0,5793399.6,,2005,1,28,41671878,0.0363821138211382,26.11547619047619
28,2005-01-29,129229220.47000003,134337478.47000003,668510.0,5776768.0,,2005,1,29,41671878,0.0295454545454545,25.426442307692305
29,2005-01-30,114692245.92999999,120485641.92999999,156620.0,5950016.0,,2005,1,30,41671878,0.1120833333333333,25.684169884169883
30,2005-01-31,134227339.21999997,139675959.21999997,326580.0,5775200.0,,2005,1,31,41671878,0.1653211009174311,25.36832061068702
31,2005-02-01,135849573.13000003,140099749.13000003,1613600.0,5863776.0,,2005,2,1,41671878,0.0014159292035398,25.712773722627738
32,2005-02-02,136411223.4500002,140652307.4500002,1532900.0,5773984.0,,2005,2,2,41671878,0.0164781906300484,24.13318385650224
33,2005-02-03,134923592.18000013,139413284.18000013,1237540.0,5727232.0,,2005,2,3,41671878,0.0154761904761904,22.719689119170983
34,2005-02-04,134658927.67000008,140327691.67000008,76260.0,5745024.0,,2005,2,4,41671878,0.0706060606060606,22.57
35,2005-02-05,126400497.04000014,132082363.04000014,70550.0,5752416.0,,2005,2,5,41671878,0.1087349397590361,21.80821256038648
36,2005-02-06,114539690.23000005,120270762.23000005,41120.0,5772192.0,,2005,2,6,41671878,0.0076502732240437,21.94375
37,2005-02-07,134199862.57000017,139726756.57000017,47730.0,5574624.0,,2005,2,7,41671878,0.085752688172043,22.684761904761903
38,2005-02-08,136481906.48000005,141858272.48000005,21970.0,5398336.0,,2005,2,8,41671878,0.0649193548387096,22.65458937198068
39,2005-02-09,135811812.0100001,140234096.8500001,105550.0,4528353.51,518.67,2005,2,9,41671878,0.0076838638858397,21.05330188679245
40,2005-02-10,138035589.11000004,143517265.11000004,30100.0,5511776.0,,2005,2,10,41671878,0.0366510538641686,21.00873786407767
41,2005-02-11,137506181.06000003,140898303.11000004,36950.0,3439274.87,10202.82,2005,2,11,41671878,0.1043624161073825,20.898086124401917
42,2005-02-12,127113411.84000002,128901294.72000003,199150.0,2001578.7,14545.820000000003,2005,2,12,41671878,0.2137135922330097,20.92401960784314
43,2005-02-13,113425386.74999997,115370355.60999997,48580.0,1993804.97,256.11,2005,2,13,41671878,0.0249376558603491,18.18888888888889
44,2005-02-14,134690527.89000002,140253479.89000002,26840.0,5589792.0,,2005,2,14,41671878,0.033806146572104,19.86054054054054
45,2005-02-15,136537114.72,142028060.72,111070.0,5602016.0,,2005,2,15,41671878,0.0842211055276381,19.04811715481172
46,2005-02-16,138899369.15000013,144449161.15000013,37120.0,5586912.0,,2005,2,16,41671878,0.0470930232558139,21.088983050847457
47,2005-02-17,138980357.5200001,144419685.5200001,34720.0,5474048.0,,2005,2,17,41671878,0.0507246376811594,21.515859030837007
48,2005-02-18,137465103.7200002,142952495.7200002,37760.0,5525152.0,,2005,2,18,41671878,0.0007936507936507,21.541880341880344
49,2005-02-19,129471056.13000008,134461990.13000008,126250.0,5117184.0,,2005,2,19,41671878,0.0146942800788954,21.561471861471865
50,2005-02-20,114001232.20000003,114857180.88000004,424050.0,1280544.39,545.71,2005,2,20,41671878,0.0159183673469387,21.81139240506329
51,2005-02-21,135269797.13000014,135738729.35000014,1580410.0,2051485.85,2143.63,2005,2,21,41671878,0.0099164926931106,19.136309523809523
52,2005-02-22,138097409.78999996,141882683.41999996,1524510.0,5309783.63,,2005,2,22,41671878,0.018562874251497,17.88776978417266
53,2005-02-23,137325507.75999987,142058547.75999987,836080.0,5569120.0,,2005,2,23,41671878,0.0096348884381338,17.62773722627737
54,2005-02-24,137022573.37,142380043.37,157250.0,5514720.0,,2005,2,24,41671878,0.0148676171079429,17.616666666666667
55,2005-02-25,138133298.00999996,143552396.00999996,109350.0,5528448.0,,2005,2,25,41671878,0.028012048192771,17.450359712230217
56,2005-02-26,131966314.10999998,137463404.10999998,46910.0,5544000.0,,2005,2,26,41671878,0.0086868686868686,18.420149253731346
57,2005-02-27,117935487.98000018,123197679.98000018,336400.0,5598592.0,,2005,2,27,41671878,0.04,18.872857142857143
58,2005-02-28,137527694.56000006,142804952.56000006,207670.0,5484928.0,,2005,2,28,41671878,0.024750499001996,18.23768115942029
59,2005-03-01,138809817.87000012,144106241.87000012,146520.0,5442944.0,,2005,3,1,41671878,0.0027290448343079,17.916666666666668
60,2005-03-02,139652424.20000005,144637570.20000005,482630.0,5467776.0,,2005,3,2,41671878,0.0047337278106508,17.87686567164179
61,2005-03-03,141428149.1300001,146473847.1300001,486110.0,5531808.0,,2005,3,3,41671878,0.1391176470588235,18.192700729927008
62,2005-03-04,140152713.13999996,145055623.13999996,576130.0,5479040.0,,2005,3,4,41671878,0.0450099800399201,18.266423357664237
63,2005-03-05,130964995.88000011,135068925.8800001,1406470.0,5510400.0,,2005,3,5,41671878,0.0008982035928143,18.245
64,2005-03-06,115926986.5400001,115120445.9300001,1949140.0,1142599.39,,2005,3,6,41671878,0.0244510978043912,17.483846153846155
65,2005-03-07,136744337.13000003,138317057.91000003,1707950.0,3280670.78,,2005,3,7,41671878,0.0170731707317073,18.00923076923077
66,2005-03-08,137641770.94999996,135756880.28999996,3361630.0,1491173.83,14434.489999999998,2005,3,8,41671878,0.0136178861788617,18.07810218978102
67,2005-03-09,139142721.41000012,139832459.47000012,79200.0,1317677.53,548739.4699999999,2005,3,9,41671878,0.0800275482093663,17.69468085106383
68,2005-03-10,139774337.51000005,141771872.48000005,248540.0,2252579.31,6504.339999999999,2005,3,10,41671878,0.0018348623853211,19.73076923076923
69,2005-03-11,140780503.43000007,142771378.68000007,157990.0,2204615.7399999998,55750.49,2005,3,11,41671878,0.0004065040650406,17.79469696969697
70,2005-03-12,133737248.59000002,132981552.09000002,208960.0,730294.21,1277030.71,2005,3,12,41671878,0.0289156626506024,18.03333333333333
71,2005-03-13,118238213.38000004,116500408.41000004,149130.0,865057.56,2453732.53,2005,3,13,41671878,0.1424586776859504,17.863636363636363
72,2005-03-14,139244348.74,141190245.51000002,71970.0,2729079.34,711212.57,2005,3,14,41671878,0.0192553191489361,17.853968253968254
73,2005-03-15,140853159.42000008,145473243.6600001,82890.0,4702974.24,,2005,3,15,41671878,0.0058189655172413,17.578030303030303
74,2005-03-16,141480963.03000003,146211929.03000003,188170.0,4919136.0,,2005,3,16,41671878,0.0163617886178861,17.841538461538462
75,2005-03-17,141774616.35999998,145711220.14,262390.0,4198993.78,,2005,3,17,41671878,0.0099019607843137,18.209489051094888
76,2005-03-18,142184264.43,145098399.15,702680.0,3616943.42,128.7,2005,3,18,41671878,0.0612449799196787,18.08
77,2005-03-19,132101814.54999998,134025063.04999998,136390.0,2060426.3,787.8,2005,3,19,41671878,0.0395010395010395,19.08358208955224
78,2005-03-20,116377427.99000002,116184599.35000002,489230.0,921586.4800000001,625185.12,2005,3,20,41671878,0.0077087794432548,18.54375
79,2005-03-21,119272255.7600001,121539018.53000009,600030.0,3395407.6300000004,528614.8600000001,2005,3,21,41671878,0.0875502008032128,18.32116788321168
80,2005-03-22,132652587.51999998,135674340.07,275010.0,3485175.75,188413.2,2005,3,22,41671878,0.0054240631163708,18.16715328467153
81,2005-03-23,130730519.81000008,134020237.09000008,124110.0,3413827.28,,2005,3,23,41671878,0.0355289421157684,18.478358208955225
82,2005-03-24,111334055.37000003,116903005.37000003,23210.0,5592160.0,,2005,3,24,41671878,0.0363453815261044,17.691176470588236
83,2005-03-25,103270173.97000013,108880981.97000013,30280.0,5641088.0,,2005,3,25,41671878,0.0016064257028112,18.26060606060606
84,2005-03-26,115648204.4800001,121165006.4800001,43390.0,5560192.0,,2005,3,26,41671878,0.0279481132075471,18.262727272727272
85,2005-03-27,113329807.26999992,118814243.26999992,97580.0,5582016.0,,2005,3,27,41671878,0.0548267326732673,18.60582524271845
86,2005-03-28,136866253.27000013,142384227.27000013,74090.0,5592064.0,,2005,3,28,41671878,0.0619047619047619,18.169444444444444
87,2005-03-29,139377528.25000015,143885590.25000015,141250.0,4649312.0,,2005,3,29,41671878,0.0688571428571428,17.62808219178082
88,2005-03-30,139329117.4200001,143852653.4200001,80000.0,4699008.0,95472.0,2005,3,30,41671878,0.0071713147410358,18.20073529411765
89,2005-03-31,140187874.80999997,144391922.36999997,92560.0,4296607.56,,2005,3,31,41671878,0.0100840336134453,18.898473282442747
90,2005-04-01,139328020.56000003,143845350.33000004,65170.0,4582499.77,,2005,4,1,41671878,0.0158536585365853,17.54148148148148
91,2005-04-02,132218966.98,136601035.68,280270.0,4662338.700000001,,2005,4,2,41671878,0.0682634730538922,17.741044776119406
92,2005-04-03,116342671.02999996,120961913.40999995,1000890.0,5620132.38,,2005,4,3,41671878,0.0190677966101694,17.978494623655912
93,2005-04-04,136906154.37000006,141045510.14000008,1444180.0,5583535.769999999,,2005,4,4,41671878,0.0421497584541062,19.643589743589747
94,2005-04-05,139657172.56000027,143476561.94000027,1748130.0,5567519.379999999,,2005,4,5,41671878,0.0110492107706592,18.248
95,2005-04-06,138327914.18000004,142799324.18000004,851760.0,5323170.0,,2005,4,6,41671878,0.0286462882096069,17.21132075471698
96,2005-04-07,139060312.46000004,143054994.62000003,266620.0,4261302.16,,2005,4,7,41671878,0.027002700270027,17.830573248407642
97,2005-04-08,140859163.14000016,144366810.00000015,136240.0,3644754.45,867.59,2005,4,8,41671878,0.0119186046511627,18.53475177304965
98,2005-04-09,132085943.79999997,134317445.74999997,61580.0,2662528.73,369446.78,2005,4,9,41671878,0.0244575936883629,19.685714285714287
99,2005-04-10,117019788.62,117994562.42,62210.0,1456751.7200000002,419767.92,2005,4,10,41671878,0.040340909090909,19.60181818181818
100,2005-04-11,137284864.15000004,140661789.71000004,28120.0,3710473.97,305428.41,2005,4,11,41671878,0.024715909090909,19.868263473053894
101,2005-04-12,139677340.07000005,142273715.59000006,37540.0,2634484.41,568.8900000000001,2005,4,12,41671878,0.0418338108882521,19.662804878048775
102,2005-04-13,138778883.84,140258164.21,38480.0,1964619.4900000002,446859.12000000005,2005,4,13,41671878,0.0182017543859649,18.45294117647059
103,2005-04-14,139598334.73000008,140191701.63000008,501980.0,1689954.7699999998,594607.87,2005,4,14,41671878,0.0279605263157894,19.374825174825173
104,2005-04-15,139229284.63000005,142296672.18000007,90760.0,3158981.5799999996,834.03,2005,4,15,41671878,0.072,18.72642857142857
105,2005-04-16,132171393.48000008,133455451.75000007,70010.0,1739169.81,385101.54,2005,4,16,41671878,0.0154605263157894,19.33888888888889
106,2005-04-17,117889881.99999991,118016531.30999991,112940.0,1078859.91,839270.6000000001,2005,4,17,41671878,0.0306209850107066,18.61904761904762
107,2005-04-18,138838223.19000006,141494924.25000006,205940.0,3003721.7700000005,141080.71,2005,4,18,41671878,0.0072246696035242,20.868
108,2005-04-19,141426331.95000005,144213502.65000004,377980.0,3331875.78,166725.08000000002,2005,4,19,41671878,0.0180628272251308,22.014130434782608
109,2005-04-20,141145507.9100001,143046054.2200001,583790.0,2484336.3099999996,,2005,4,20,41671878,0.0484591679506933,21.58309859154929
110,2005-04-21,140112894.34000006,142777459.28000006,519260.0,3183824.9400000004,,2005,4,21,41671878,0.0607170099160945,21.642924528301887
111,2005-04-22,139855881.24000016,140922020.09000015,1689700.0,3064807.5599999996,308968.71,2005,4,22,41671878,0.034645061728395,21.15219512195122
112,2005-04-23,131887292.73000006,131477423.54000007,1748950.0,1897220.41,558139.6,2005,4,23,41671878,0.0283333333333333,21.7018779342723
113,2005-04-24,116497143.30999999,119612334.22999999,1791230.0,4906420.92,,2005,4,24,41671878,0.0181327160493827,21.432512315270937
114,2005-04-25,138034091.04000005,141329614.83000004,1559160.0,4854683.79,,2005,4,25,41671878,0.0551100628930817,21.46060606060606
115,2005-04-26,140043194.3,143343088.95,591520.0,3901948.7,10534.05,2005,4,26,41671878,0.020045045045045,21.647115384615383
116,2005-04-27,141254602.6900001,144711644.0600001,729670.0,4450135.37,263424.0,2005,4,27,41671878,0.0127232142857142,22.30373831775701
117,2005-04-28,139969856.69000003,143812880.01000002,197810.0,4040833.32,,2005,4,28,41671878,0.1107761868877166,22.311682242990653
118,2005-04-29,139623623.8200001,144914847.0700001,224890.0,5516113.25,,2005,4,29,41671878,0.0041698841698841,22.04615384615385
119,2005-04-30,130895053.9700001,135157934.7400001,77270.0,4340150.77,,2005,4,30,41671878,0.0046296296296296,21.577251184834125
120,2005-05-01,114237710.63000013,115232593.74000013,139600.0,1136799.8499999999,2316.74,2005,5,1,41671878,0.0141843971631205,22.070388349514563
121,2005-05-02,135399951.97000003,138869675.50000003,127770.0,3599726.6,2233.07,2005,5,2,41671878,0.0668188736681887,22.154502369668247
122,2005-05-03,136132509.24,139865220.48000002,218170.0,3950881.24,,2005,5,3,41671878,0.056796875,21.50566037735849
123,2005-05-04,138711281.72000003,144004624.35000002,251860.0,5545202.63,,2005,5,4,41671878,0.0317764165390505,21.75402843601896
124,2005-05-05,139386828.86000004,144445096.27000004,501090.0,5559357.41,,2005,5,5,41671878,0.0159386973180076,21.645853658536584
125,2005-05-06,138017157.49999994,143544238.27999994,24950.0,5552030.779999999,,2005,5,6,41671878,0.0295833333333333,20.486666666666668
126,2005-05-07,131703053.28000021,137105595.2800002,179570.0,5582112.0,,2005,5,7,41671878,0.0072026800670016,20.911940298507464
127,2005-05-08,113662688.73000014,118996386.73000014,296350.0,5630048.0,,2005,5,8,41671878,0.0121598639455782,20.37485714285714
128,2005-05-09,116920025.56000012,122302629.03000012,244120.0,5626723.470000001,,2005,5,9,41671878,0.034654300168634,21.01515151515152
129,2005-05-10,137851357.49999997,143419974.85999998,17520.0,5586137.36,,2005,5,10,41671878,0.0440615835777126,21.535454545454545
130,2005-05-11,140943777.78000015,145211373.51000014,564030.0,4984601.7299999995,152976.0,2005,5,11,41671878,0.0212098581030619,21.974660633484163
131,2005-05-12,140639359.5599999,141446706.1999999,1373850.0,2380684.01,199487.37,2005,5,12,41671878,0.0253765060240963,21.270042194092827
132,2005-05-13,141517228.33999994,142763124.33999994,1412440.0,2658336.0,,2005,5,13,41671878,0.0323224852071005,21.95109489051095
133,2005-05-14,131721724.9600001,133610981.59000008,1410690.0,3303157.81,3211.18,2005,5,14,41671878,0.0079720279720279,21.504651162790697
134,2005-05-15,118028565.81000006,117381875.58000006,1098540.0,1125419.3599999999,673569.5899999999,2005,5,15,41671878,0.1047502047502047,19.86547619047619
135,2005-05-16,136760755.73,140109570.61,230820.0,3580607.36,972.48,2005,5,16,41671878,0.10647931303669,21.11926910299003
136,2005-05-17,138829137.00000006,142568850.00000006,47460.0,3787172.9999999995,,2005,5,17,41671878,0.0635709143268538,19.9761329305136
137,2005-05-18,137643387.49000004,141328694.24000004,119740.0,3805046.75,,2005,5,18,41671878,0.06015625,21.207123287671237
138,2005-05-19,137726535.58999997,141225519.40999997,85280.0,3595542.43,11278.61,2005,5,19,41671878,0.0393544382371198,20.7519801980198
139,2005-05-20,138916608.03000003,143813033.32000002,225540.0,5121965.29,,2005,5,20,41671878,0.0242874109263657,21.95849056603773
140,2005-05-21,130538189.95000012,135990868.97000012,130570.0,5583249.02,,2005,5,21,41671878,0.0464159811985898,21.42372093023256
141,2005-05-22,116287353.6800001,121744187.70000009,179120.0,5635954.0200000005,,2005,5,22,41671878,0.0885527876631079,21.428403755868544
142,2005-05-23,135356711.11,140460649.83,441110.0,5545048.72,,2005,5,23,41671878,0.1017205781142464,20.141310541310546
143,2005-05-24,137546390.90999997,142809730.27999997,277740.0,5541079.37,,2005,5,24,41671878,0.0290870488322717,21.667791411042945
144,2005-05-25,139508084.42999998,144865254.01999998,201180.0,5558349.590000001,,2005,5,25,41671878,0.0397251717676452,21.36873508353222
145,2005-05-26,141086928.12,145811086.39000002,117740.0,4841898.2700000005,,2005,5,26,41671878,0.0550641025641025,21.518561484918795
146,2005-05-27,140553402.35999998,146053100.35999998,109070.0,5608768.0,,2005,5,27,41671878,0.0381944444444444,21.50023980815348
147,2005-05-28,131695613.29000005,136353995.29000005,887330.0,5597984.0,52272.0,2005,5,28,41671878,0.0199065966141272,22.01173708920188
148,2005-05-29,117562351.80000016,122631725.80000016,283770.0,5616928.0,263784.0,2005,5,29,41671878,0.017719298245614,22.6055944055944
149,2005-05-30,118890933.87000011,124041675.87000011,219930.0,5645376.0,274704.0,2005,5,30,41671878,0.0110328638497652,22.613577023498696
150,2005-05-31,137033815.41,142382598.46,28550.0,5465077.05,87744.0,2005,5,31,41671878,0.0497604790419161,22.404278074866312
151,2005-06-01,136848265.9300002,139462642.65000018,14790.0,3446318.67,817151.95,2005,6,1,41671878,0.019606674612634,21.7375
152,2005-06-02,137913555.31000006,140408147.91000006,10490.0,3469381.43,964298.83,2005,6,2,41671878,0.0867178276269185,21.77671957671958
153,2005-06-03,139585016.7600001,142104446.0200001,21930.0,3453638.66,912279.3999999999,2005,6,3,41671878,0.0393974507531865,22.29208443271768
154,2005-06-04,131818494.97000007,133189283.71000007,40520.0,2013721.1900000002,602412.45,2005,6,4,41671878,0.0188612099644128,22.227688172043013
155,2005-06-05,113326087.30000001,112319521.21000001,1252730.0,920371.56,674207.6500000001,2005,6,5,41671878,0.0450870646766169,20.95089820359281
156,2005-06-06,114767898.99000004,116480522.25000003,1578150.0,3994852.63,704079.37,2005,6,6,41671878,0.0233453670276774,20.836760925449877
157,2005-06-07,135461850.10000017,138881779.96000016,738620.0,4159075.6999999993,525.8399999999999,2005,6,7,41671878,0.0494131455399061,20.94045226130653
158,2005-06-08,138267458.2900001,142388028.2100001,44800.0,4165369.92,,2005,6,8,41671878,0.0535975609756097,21.11237113402062
159,2005-06-09,137568146.76000002,141567521.63000003,101030.0,4100404.8699999996,,2005,6,9,41671878,0.0109890109890109,21.076052631578943
160,2005-06-10,138680907.06,143059525.4,31400.0,4410018.340000001,,2005,6,10,41671878,0.0066073697585768,20.968341708542717
161,2005-06-11,129758917.63000001,133896128.38000001,22980.0,4160190.75,,2005,6,11,41671878,0.0297016861219195,20.063370786516856
162,2005-06-12,114008698.45999998,114610179.77999999,257320.0,870260.31,11458.990000000002,2005,6,12,41671878,0.0190203562340966,20.29647577092511
163,2005-06-13,135785753.71999994,141281534.93999994,10390.0,5506171.220000002,,2005,6,13,41671878,0.0739769820971867,20.448129675810478
164,2005-06-14,137132532.76000002,141797292.02,13850.0,4678609.260000001,,2005,6,14,41671878,0.0115335868187579,20.929133858267715
165,2005-06-15,139476750.18,145043743.3,29490.0,5596483.12,,2005,6,15,41671878,0.0270025839793281,20.984158415841584
166,2005-06-16,141063089.18000007,144986839.15000007,58990.0,3989837.5399999996,7097.570000000001,2005,6,16,41671878,0.011977186311787,21.583451536643025
167,2005-06-17,141152997.47000018,144867003.38000017,26000.0,3786397.45,46391.54,2005,6,17,41671878,0.0312741312741312,21.57017114914425
168,2005-06-18,133368254.15000005,138831777.35000005,79450.0,5542973.2,,2005,6,18,41671878,0.0039405684754521,20.91825613079019
169,2005-06-19,116351049.69000016,121908125.69000016,62860.0,5619936.0,,2005,6,19,41671878,0.062748643761302,21.26018306636156
170,2005-06-20,136799370.37000006,142299323.13000005,98640.0,5598592.76,,2005,6,20,41671878,0.0367370892018779,20.63451327433628
171,2005-06-21,139494099.7500001,145015221.1600001,77280.0,5598401.409999999,,2005,6,21,41671878,0.0251507840772014,21.161739130434785
172,2005-06-22,139000046.0100001,143914516.1500001,423760.0,5338230.14,,2005,6,22,41671878,0.0637942122186495,21.013968957871395
173,2005-06-23,138809181.42000002,142201545.21,84540.0,3476903.79,,2005,6,23,41671878,0.0094533762057877,20.89463087248322
174,2005-06-24,140011750.13000014,143507476.01000014,99870.0,3595668.37,72.49,2005,6,24,41671878,0.0395717684377478,21.916379310344823
175,2005-06-25,129844619.11000001,131253652.25000001,61410.0,1818227.47,347784.33,2005,6,25,41671878,0.014259429622815,21.072945205479453
176,2005-06-26,115769536.80000012,116510013.29000011,196680.0,952185.33,15028.84,2005,6,26,41671878,0.0162361623616236,21.09855967078189
177,2005-06-27,137123415.15,142598652.8,108440.0,5583677.65,,2005,6,27,41671878,0.0863475177304964,21.033201581027665
178,2005-06-28,140723719.20000017,146264967.20000017,15360.0,5556608.0,,2005,6,28,41671878,0.0380467345715997,21.202830188679247
179,2005-06-29,138650402.78000003,143848601.45000002,38430.0,5236628.67,,2005,6,29,41671878,0.0368009621166566,20.36099426386233
180,2005-06-30,135064253.09000012,138961529.1000001,96960.0,3994236.01,,2005,6,30,41671878,0.0265522875816993,18.92957746478873
181,2005-07-01,134096600.56000002,137980728.61,28790.0,4004249.21,91331.16,2005,7,1,41671878,0.0073759791122715,21.473275862068967
182,2005-07-02,128236454.39000013,132159556.60000013,32200.0,3955302.21,,2005,7,2,41671878,0.0060165975103734,21.804237288135592
183,2005-07-03,112482126.08999996,114241047.69999996,28380.0,1787301.61,,2005,7,3,41671878,0.0557427258805513,22.3565
184,2005-07-04,114286780.30000004,119900950.21000004,22130.0,5636299.91,,2005,7,4,41671878,0.0386046511627907,21.537763713080167
185,2005-07-05,135768058.55,141359123.48000002,23930.0,5614994.93,,2005,7,5,41671878,0.0431325301204819,21.13339222614841
186,2005-07-06,136748352.3000001,142268235.5700001,90890.0,5610773.2700000005,,2005,7,6,41671878,0.0787644787644787,20.5967684021544
187,2005-07-07,136627449.4700001,142187182.64000008,46550.0,5606283.17,,2005,7,7,41671878,0.0203208556149732,21.90782442748092
188,2005-07-08,139797413.64000002,145280506.98000002,56520.0,5539613.340000001,,2005,7,8,41671878,0.0077266922094508,22.47060869565217
189,2005-07-09,132431275.07,136328540.63,23350.0,3920615.56,,2005,7,9,41671878,0.0078544061302682,21.86212389380531
190,2005-07-10,117577565.83000004,123196566.77000004,46260.0,5665260.9399999995,,2005,7,10,41671878,0.0162247474747474,21.63519855595668
191,2005-07-11,136044479.66000012,141628185.2000001,23800.0,5607505.54,,2005,7,11,41671878,0.05,21.315140845070424
192,2005-07-12,137497050.17000005,141273114.95000005,1621750.0,5397814.779999999,,2005,7,12,41671878,0.0344065656565656,20.77404181184669
193,2005-07-13,137975491.7100001,143331463.2400001,21750.0,5377721.530000001,,2005,7,13,41671878,0.0232965606748864,21.01625
194,2005-07-14,138937703.70000014,144013305.87000012,49790.0,5601288.17,475896.0,2005,7,14,41671878,0.0474622770919067,20.455253623188405
195,2005-07-15,138027264.22000006,142847235.06000006,93240.0,5535098.840000001,621888.0,2005,7,15,41671878,0.003485254691689,21.253754266211605
196,2005-07-16,130942531.49000007,136465155.49000007,94240.0,5616864.0,,2005,7,16,41671878,0.02429718875502,21.68226351351351
197,2005-07-17,116699435.90000013,122309165.90000013,65790.0,5675520.0,,2005,7,17,41671878,0.0124831309041835,22.274533106960952
198,2005-07-18,136647281.58,142212876.61,44640.0,5610235.029999999,,2005,7,18,41671878,0.0061403508771929,22.20944350758853
199,2005-07-19,137651712.55000007,143140566.56000006,140510.0,5629364.010000001,,2005,7,19,41671878,0.0386378103119032,20.79672667757774
200,2005-07-20,121372539.1400001,126859901.46000011,80270.0,5567632.32,,2005,7,20,41671878,0.0116676847892486,20.987642276422765
201,2005-07-21,138010042.62000003,141480828.43000004,312480.0,3972302.7700000005,189036.96,2005,7,21,41671878,0.0180109157064887,21.729288025889968
202,2005-07-22,138919613.21000016,142498764.22000015,241300.0,4044158.09,223707.08,2005,7,22,41671878,0.043211407315561,21.554397394136807
203,2005-07-23,130124673.30000004,135491011.30000004,229630.0,5595968.0,,2005,7,23,41671878,0.0346387575962187,21.49461966604824
204,2005-07-24,117329435.92000002,122717615.92000002,232620.0,5620800.0,,2005,7,24,41671878,0.0224563953488372,21.91060291060291
205,2005-07-25,136977302.03000006,142292105.79000005,296880.0,5611683.760000001,,2005,7,25,41671878,0.0413496932515337,22.34656862745098
206,2005-07-26,140605688.38,145845257.98,353060.0,5592629.6,,2005,7,26,41671878,0.028502994011976,22.6742718446602
207,2005-07-27,140745859.96000022,145750361.17000023,333470.0,5337971.21,,2005,7,27,41671878,0.0120660216277746,22.808082408874803
208,2005-07-28,139714169.25,143948427.05,264470.0,4498727.8,,2005,7,28,41671878,0.0064883323847467,22.35314465408805
209,2005-07-29,140802137.96000007,145357072.45000008,241910.0,4796844.49,,2005,7,29,41671878,0.0039102932719954,22.222397476340696
