FechaObservacion,ValorObservado
2014-09-22,22.18697282099344
2014-10-18,22.870900000000002
2014-11-04,23.591237579042456
2014-11-05,23.217084942084945
2014-11-07,23.084857723577237
2014-11-12,21.98767258382643
2014-11-20,22.926357354392895
2014-11-24,24.208878048780488
2014-12-01,23.990942360475753
2014-12-07,22.384558823529414
2015-01-01,23.41815408085431
2015-01-28,23.031196247068024
2015-02-02,23.426923076923078
2015-02-08,21.83625730994152
2015-03-13,23.65035685963521
2015-04-10,23.800830188679246
2015-04-27,24.275345622119815
2015-04-30,22.8394777265745
2015-06-18,23.94992816091954
2015-06-22,23.02013422818792
2015-06-29,23.363868613138685
2015-07-07,22.751104565537556
2015-07-19,22.421631652661066
2015-08-20,24.329157458563536
2015-11-25,22.956348357524828
2015-12-08,22.919314285714286
2016-02-01,22.934449152542374
2016-02-19,23.76646501457726
2016-03-30,22.548409425625923
2016-06-09,22.289395807644883
2016-06-14,20.9145967110415
2016-06-29,21.151370656370656
2016-07-23,20.24272837755722
2016-08-10,21.30797141178774
2016-08-18,21.36359692724808
2016-08-22,21.25808194622279
2016-09-27,21.796477451200357
2016-09-28,21.704243129948768
2016-12-02,21.574336175395857
2016-12-04,21.802409118915588
2016-12-28,22.590586492890996
2017-01-15,21.906662636033857
2017-01-24,22.10454918032787
2017-01-31,22.43344522968198
2017-04-16,23.87061647572286
2017-06-27,20.896322527054693
2017-08-01,21.886081413724185
2017-08-14,23.54787678199168
2017-08-16,22.408924090322582
2017-08-20,21.138191125925925
2017-08-23,21.774253512715713
2017-09-07,21.48138057696147
2017-11-08,21.33511370360758
2017-11-28,22.05126583702738
2017-12-01,20.734500643997798
2017-12-10,20.82483852511301
2018-01-11,20.852999475634665
2018-01-24,22.038332701971168
2018-01-25,21.437847632459565
2018-02-10,22.680494691609265
2018-02-24,20.403921815491184
2018-03-03,21.313343235682822
2018-03-25,23.480168829260652
2018-03-26,22.80991151247965
2018-04-15,22.05371227632005
2018-05-29,21.572383387169136
2018-06-21,21.24186499390244
2018-07-13,22.059911823980165
2018-08-30,22.69372714709269
2018-09-24,21.513440024668324
2018-10-20,20.345631566030388
2018-10-23,20.715642066614265
2018-11-07,20.298635598310156
2018-11-16,20.580576126306465
2019-01-07,19.497530776092773
2019-01-16,20.31776937824796
2019-01-25,21.401974917191875
2019-02-09,20.51723897600293
2019-05-07,22.040216996450752
2019-06-07,19.18371928440703
2019-06-18,21.59188320892857
2019-07-23,19.543499308050087
2005-05-09,21.015151515151516
2022-05-31,19.900493618840947
2022-06-22,20.008701273390344
2022-07-18,20.127493225920876
2022-07-30,21.44898671081334
2022-10-27,19.583354454820107
2022-12-07,16.956696911871816
2023-02-17,20.536597697624703
2024-08-27,23.99217283059173
2024-09-20,23.497349148683405
2024-09-28,22.042947060807013
2024-10-10,22.61814805181218
2024-10-25,24.664505239153442
2024-11-01,21.26867742542128
2024-11-14,21.574924918741996
2024-12-18,24.098423506101796
2020-08-20,19.127917631309437
2020-09-07,19.41864977463667
2020-11-28,17.808724100673402
2021-01-01,19.687294202633943
2021-01-10,19.73649930178016
2019-08-28,20.53942477475663
2019-09-06,20.45760704134115
2019-10-16,18.479489367558998
2023-11-22,24.285493002448455
2023-11-28,25.077438593725283
2023-12-18,25.39518588960162
2023-12-26,24.973098751050596
2024-01-05,24.83859767630535
2024-01-19,26.361154638572135
2024-02-12,26.13940297776376
2024-02-14,26.127976042940897
2024-03-03,26.031245786312628
2024-03-21,25.816811949895282
2024-04-06,25.532966922748614
2024-04-13,26.213439107918916
2024-04-27,26.860000000000003
2021-10-03,20.67444739621302
2021-11-19,18.14031829030144
2021-12-15,19.968231037193576
2021-12-19,20.42126130230554
2021-12-23,20.333135629770993
2022-01-01,19.997586835747764
2022-01-11,17.838548771477665
2022-01-13,17.498177459021704
2022-01-29,19.55323071116986
2022-04-22,19.495046776466836
2022-05-02,21.30433823566677
2022-05-09,21.02951250094877
2022-05-12,20.571908472617917
2022-05-22,21.34755389131075
2020-03-02,20.54921791891892
2020-03-05,21.71031661655566
2020-04-16,19.941211079549277
2020-04-20,20.395089475171375
2020-04-22,19.824713848508036
2020-05-02,20.72372671163849
2020-05-23,21.423700202870645
2020-05-29,19.422968632286214
2020-06-16,20.186373615399027
2020-07-10,18.976713941948606
2021-01-28,20.567200364394594
2021-03-14,19.49021397889495
2021-04-04,19.767416267299524
2021-04-19,20.367513768292685
2021-05-05,18.939167090754875
2021-06-01,19.065456375838927
2021-06-07,18.756597701149424
2021-07-19,20.13436452873088
2021-07-28,19.40599930952381
2021-08-10,19.54545177434438
2021-09-05,19.591910301444422
2021-09-08,19.08761899355985
2023-03-07,19.887585982443305
2023-03-11,18.32881491383056
2023-03-24,18.48549803879027
2023-04-05,21.050635695968474
2023-04-12,20.733260835257408
2023-05-29,20.797598962546818
2023-06-20,21.971648960959115
2023-07-02,23.432304526748972
2023-07-08,19.839453824679293
2023-07-10,20.892833653374232
2023-07-17,23.411333333333335
2023-07-23,23.23063725490196
2023-07-26,20.23064503349876
2023-08-18,21.299570291691392
2023-10-11,24.80907077935438
2023-10-16,23.100950591690022
2019-11-17,19.837303571901607
2019-11-26,20.79231501541891
2019-12-09,20.167306170571848
2019-12-21,20.260813128262253
2020-01-09,20.275562868446446
2020-01-11,20.695495065780502
2020-01-25,20.46703481282625
2005-02-08,22.654589371980677
2005-03-04,18.266423357664234
2005-03-05,18.245
2005-05-21,21.42372093023256
2005-08-13,21.680614203454894
2005-09-06,22.952433281004712
2005-10-18,22.301901743264658
2005-10-21,22.545866141732283
2005-10-28,20.53006230529595
2005-12-10,22.577611940298507
2005-12-14,21.366531165311653
2006-01-08,21.802777777777777
2006-01-31,22.24469798657718
2006-02-15,22.25201863354037
2006-03-13,22.472727272727273
2006-03-14,22.41068075117371
2006-06-24,22.104353562005276
2006-07-02,23.565
2006-07-07,22.32613333333333
2006-08-14,22.991108404384896
2006-08-31,23.718479685452163
2006-09-09,21.923282442748093
2006-10-27,22.9766590389016
2006-11-12,21.608690330477355
2006-11-29,22.165821389195152
2006-12-01,23.010042735042738
2006-12-13,21.684677419354838
2006-12-24,22.943691345151198
2007-01-04,22.342146892655368
2007-03-30,22.121436984687865
2007-05-01,21.713870967741936
2007-05-13,22.46505376344086
2007-05-15,23.332508436445444
2007-07-20,21.645708154506437
2007-08-01,22.8609900990099
2007-08-12,22.552329360780064
2007-10-17,22.013782383419688
2007-10-24,20.981223628691986
2007-11-05,22.12082429501085
2007-11-08,22.03081140350877
2007-12-11,21.088667496886675
2007-12-21,21.50417193426043
2008-02-08,23.16734926052332
2008-02-12,22.716216216216218
2008-02-23,22.879383886255926
2008-05-25,20.355813953488372
2008-06-04,21.108979591836732
2008-06-12,22.459335288367548
2008-07-11,22.298011363636363
2008-07-14,21.484664131812423
2008-07-30,23.10035587188612
2008-08-12,23.329558998808103
2008-08-28,22.06078167115903
2008-09-21,22.58477722772277
2008-09-23,21.77141148325359
2008-10-10,21.19302071973828
2008-10-27,22.705068637803592
2008-12-09,24.097428571428573
2009-01-28,22.45419426048565
2009-02-19,22.078571428571426
2009-04-07,22.36218487394958
2009-04-24,22.737599999999997
2009-05-05,22.04021052631579
2009-05-10,23.369565217391305
2009-05-20,23.296436285097194
2009-06-17,23.24054054054054
2009-06-25,22.851063829787233
2009-07-08,22.793820224719102
2009-07-11,22.94036598493003
2009-07-20,22.66852631578947
2009-07-23,23.01606591143151
2009-08-02,24.260390946502056
2009-10-03,22.997500000000002
2009-11-23,24.282514970059882
2009-11-29,25.156962025316453
2010-01-23,23.526091370558376
2010-01-25,22.93545183714002
2010-01-30,24.163275686673447
2010-02-22,24.6636
2010-03-06,23.492441860465117
2010-05-03,21.788156539649844
2010-05-10,23.878880675818372
2010-05-12,22.652173913043477
2010-05-16,24.555186721991703
2010-06-05,23.796222455403985
2010-07-29,21.933888228299644
2010-08-12,21.87314702308627
2010-10-16,21.430012453300122
2011-01-09,21.87630890052356
2011-01-13,22.506781914893615
2011-01-15,23.335078534031414
2011-01-24,22.442134062927497
2011-01-27,22.31452442159383
2011-03-01,21.011745334796927
2011-03-31,23.047724317295188
2011-05-01,22.014452214452216
2011-05-06,23.50338785046729
2011-05-11,23.04829931972789
2011-05-13,20.999231613611414
2011-05-17,21.26519208381839
2011-05-26,21.878364389233955
2011-06-15,22.33766769865841
2011-07-26,22.43607257203842
2011-08-15,21.589462365591398
2011-08-21,22.046531483457844
2011-09-10,21.939826839826843
2011-09-16,21.758514285714288
2011-10-05,21.4845147219193
2011-10-26,21.966808510638298
2011-11-12,20.508724100327154
2011-12-20,22.246216530849825
2011-12-25,22.894856459330143
2012-01-15,22.635174746335966
2012-01-18,22.006427688504328
2012-01-27,22.551957295373665
2012-02-22,22.40686070686071
2012-02-25,22.41289640591966
2012-03-03,24.44843517138599
2012-03-08,23.31456611570248
2012-03-15,24.119935344827585
2012-03-16,22.87895335608646
2012-04-02,23.565807174887894
2012-04-12,21.17164705882353
2012-04-24,22.51869822485207
2012-05-12,23.12734839476813
2012-05-21,23.08091697645601
2012-05-29,23.58539719626168
2012-05-30,23.545274212368728
2012-06-24,22.664374295377677
2012-07-01,22.432377538829154
2012-07-13,21.0912
2012-07-15,21.60070754716981
2012-07-23,22.140274314214462
2012-09-09,23.464887307236065
2012-09-22,22.877404921700226
2012-09-28,22.753258426966294
2012-10-15,21.709080188679245
2012-10-28,22.913677419354837
2012-11-13,22.517349397590362
2012-11-22,22.0405585106383
2013-01-16,23.5311004784689
2013-03-21,21.438314509122502
2013-04-15,22.380799220272905
2013-05-05,21.054331450094164
2013-05-12,22.965499573014515
2013-05-15,21.861458333333335
2013-05-23,21.467810760667902
2013-05-31,21.226434923201293
2013-06-20,22.547725458898643
2013-06-21,22.79065934065934
2013-07-07,22.680815347721822
2013-07-22,22.762863534675617
2013-09-27,22.19408695652174
2013-10-14,20.765217391304347
2013-10-18,22.506418039895927
2013-10-26,22.48132366273799
2014-01-04,23.276929674099488
2014-01-12,22.355803955288046
2014-02-05,21.70057251908397
2014-04-01,23.33253234750462
2014-04-08,23.117996289424863
2014-04-10,23.260531135531135
2014-04-12,22.955018248175183
2014-05-15,22.790636363636363
2014-06-09,22.81573275862069
2014-06-13,23.676421404682273
2014-06-23,23.4918284789644
2014-06-24,22.564279967819793
2014-07-26,23.16964892412231
2014-08-21,23.157536764705885
2014-10-05,23.811004784688997
2014-11-11,22.33903133903134
2014-12-19,23.073311367380562
2014-12-28,23.63653250773994
2015-01-04,23.380581039755352
2015-01-17,22.350225563909774
2015-02-19,23.38856518572469
2015-03-01,23.111558156547183
2015-04-26,23.423529411764708
2015-05-12,24.629984894259817
2015-05-20,23.790401258851297
2015-05-23,23.599379363847945
2015-05-27,22.989383294301327
2015-05-30,22.472093023255812
2015-06-06,23.09166666666667
2015-09-10,23.301324983520107
2015-09-27,24.536722296395194
2015-10-30,22.91704593639576
2015-11-11,22.770239197530863
2015-12-06,23.281439006574143
2016-01-03,22.8935635359116
2016-01-11,22.302494684620836
2016-01-27,23.332675656493965
2016-01-28,23.167613636363637
2016-02-05,22.063048864418445
2016-03-16,23.009344
2016-03-20,23.580434782608698
2016-05-18,23.111036363636362
2016-06-16,20.71930848675348
2016-06-17,20.850899594969093
2016-08-12,21.12921042395955
2016-08-16,21.66277709861451
2016-10-07,22.145943335479718
2017-01-22,21.97940749697703
2017-03-25,21.434150569569262
2017-03-31,22.226782206816868
2017-04-15,23.513594950603732
2017-04-28,23.849672395273902
2017-05-15,21.49811106701397
2017-05-25,22.714338949183304
2017-06-30,21.57523613959792
2017-07-10,22.657193987115246
2017-08-09,21.91552983107304
2017-08-19,21.053866899109792
2017-09-22,22.4074056405868
2017-09-24,21.665454979955456
2017-10-30,20.413391040195236
2017-11-13,22.06621790666667
2017-11-14,20.471603174807196
2017-11-15,20.356766799721836
2017-11-17,21.522472472298624
2017-11-23,21.20441475227733
2017-12-07,22.28230776076923
2018-02-27,22.309504245465536
2018-04-28,20.588904050706265
2018-05-19,21.26955227707105
2018-06-08,22.741179222766764
2018-06-25,21.247481670332242
2018-07-04,22.006456057443003
2018-07-16,22.02161324947589
2018-08-01,21.124961306561335
2018-08-16,21.879417316269752
2018-08-25,22.027209418577446
2018-10-04,20.409253063606304
2018-10-14,20.96028811936805
2018-10-19,20.773547946780944
2018-10-24,20.813555840147977
2018-11-22,20.30361231712922
2018-11-24,21.196632500554696
2018-12-27,20.248719994941567
2019-01-19,21.531104377522194
2019-01-28,19.568479804390858
2019-02-14,20.953961116482237
2019-02-17,20.722014068181817
2019-02-20,20.55052976574803
2019-03-09,20.86132356045545
2019-03-20,20.126960673713537
2019-04-14,20.396491139651417
2019-04-22,18.871206683067093
2019-07-30,20.33436655438118
2019-08-12,21.425355902890548
2005-01-13,26.5
2005-03-26,18.262727272727272
2005-04-15,18.72642857142857
2003-01-19,2.4
2022-06-05,19.56820175631622
2022-06-25,18.739683614513424
2022-07-12,20.235554567032377
2022-07-20,20.396953325757575
2022-07-27,19.354383983601487
2022-08-06,17.223263203436424
2022-10-05,18.939815293118468
2022-10-24,19.824483292802615
2022-12-20,20.434519553751993
2022-12-28,20.396167356967617
2023-01-15,19.758060221887
2024-08-23,24.281210595699463
2024-09-08,23.990982299121733
2024-09-18,25.193199907561006
2024-09-25,23.644101983002834
2024-09-26,23.240914338489954
2024-10-11,23.152200292847855
2020-08-08,20.751826990958747
2020-08-31,19.230662358768143
2020-09-30,17.951428406204908
2020-11-10,18.25980124210526
2020-11-30,18.842767305188897
2020-12-30,18.242648696129706
2019-09-07,21.275337764454665
2019-10-30,20.12731827640107
2004-11-11,38.4
2023-12-12,25.92270903520049
2023-12-22,25.15444357458376
2024-01-17,27.06288676584318
2024-01-26,25.955359165204438
2024-01-28,26.286968791500666
2024-01-29,26.275608628659477
2024-04-17,25.98135066249789
2024-05-23,25.681717187747978
2024-06-02,26.72407616361072
2024-06-30,24.95229287049204
2024-07-14,26.023974540311173
2024-07-16,26.422024169184287
2021-09-20,20.49051022054517
2021-09-24,19.904606613105038
2021-11-07,19.868708933943754
2021-11-11,19.57003679385015
2022-01-06,18.006747210496293
2022-01-08,17.291440143557082
2022-02-08,17.716808725397364
2022-02-09,18.48127588003771
2022-04-12,20.806130115118957
2022-04-19,18.46426786410788
2022-04-20,19.26437230829421
2022-04-21,19.10855594914388
2022-04-29,20.17304297507788
2022-05-27,18.222197171232875
2020-04-25,20.501471830963155
2020-05-11,21.014108838607594
2020-05-17,20.919495497427985
2020-06-26,19.81128637162162
2020-06-29,19.25783416318927
2020-07-15,20.130116413394457
2021-01-16,20.14718743830151
2021-01-22,20.278038253752477
2021-01-25,20.276061849222067
2021-02-02,20.881885301211607
2021-02-06,19.715671962846127
2021-02-11,20.691348419642857
2021-03-11,18.274130665701502
2021-04-12,19.426145745328352
2021-04-15,19.79512046821516
2021-04-17,19.936227304939514
2021-04-20,20.180288017271156
2021-05-04,18.497708249813012
2021-05-26,19.76863384813385
2021-07-24,18.699151356888983
2021-07-25,17.679040502866503
2021-08-04,19.68634648525524
2021-08-22,20.479431807896002
2021-08-29,19.08004946702557
2021-08-30,18.373840353002883
2023-04-15,21.004852324753067
2023-05-02,21.792128407839325
2023-06-11,23.606756756756756
2023-07-05,20.472116329186896
2023-08-03,21.330561252186587
2023-10-24,23.99303040321723
2023-10-29,23.471656841468224
2023-10-30,23.808437238512035
2020-01-10,20.458068136752136
2020-02-02,20.755560456148565
2020-02-04,21.220902628500312
2020-02-08,20.45346328471992
2020-02-28,20.420895912552623
2005-03-17,18.209489051094888
2005-05-08,20.37485714285714
2005-05-26,21.518561484918795
2005-06-27,21.033201581027665
2005-07-10,21.635198555956677
2005-07-25,22.34656862745098
2005-09-10,23.080851063829787
2005-09-16,23.409302325581397
2005-10-17,22.646984126984126
2005-12-18,21.89315245478036
2006-02-27,21.367234042553193
2006-03-01,22.819514884233737
2006-03-23,21.834254807692307
2006-04-11,22.413448735019973
2006-04-16,22.22447916666667
2006-05-19,21.40088161209068
2006-06-04,21.540996168582375
2006-07-25,21.721544715447155
2006-07-27,20.002454991816695
2006-08-16,21.854031287605295
2006-09-03,22.35719424460432
2006-09-06,22.33537170263789
2006-09-15,21.625866336633663
2006-10-10,22.626604434072345
2006-10-16,20.92408256880734
2006-11-05,22.610000000000003
2006-11-16,21.444622093023256
2006-11-28,21.85959952885748
2006-12-10,22.285452586206898
2006-12-17,23.03848797250859
2006-12-18,22.829055441478438
2006-12-22,22.798134715025906
2006-12-23,22.82565445026178
2006-12-27,22.265807962529273
2007-01-13,22.699041916167666
2007-02-20,22.18675847457627
2007-03-02,24.07429245283019
2007-03-03,23.77420349434738
2007-04-11,23.157960199004975
2007-05-22,21.542615558060877
2007-06-30,22.331278026905828
2007-10-02,22.684872298624754
2007-10-16,21.334141201264487
2007-11-18,22.80300925925926
2007-11-29,21.466587395957195
2007-12-25,22.060397350993377
2008-01-15,21.76779220779221
2008-03-12,21.557417893544734
2008-03-30,21.195213319458894
2008-04-14,20.996026490066228
2008-04-25,20.909732620320852
2008-05-11,22.005390539053906
2008-05-21,20.88463157894737
2008-05-31,21.311211211211212
2008-06-09,22.74370139968896
2008-06-20,22.632908704883228
2008-06-29,22.311894273127756
2008-07-04,21.21441340782123
2008-07-20,23.179372197309416
2008-07-21,23.212599318955732
2008-08-09,23.535829493087554
2008-08-11,21.917582417582416
2008-08-13,23.204521963824288
2008-08-15,24.267788461538462
2008-10-28,22.490501600853786
2008-11-24,22.457099080694586
2009-01-16,21.58608017817372
2009-01-21,21.631719128329298
2009-01-31,21.248057713651498
2009-02-26,21.887282463186075
2009-03-21,21.595662949194548
2009-03-25,21.986975717439293
2009-04-14,22.1477866061294
2009-05-04,20.675908618899275
2009-05-06,22.59640522875817
2009-05-29,22.567234468937873
2009-06-28,22.72345945945946
2009-07-06,22.962624035281145
2009-07-07,23.240889830508475
2009-07-15,23.57367303609342
2009-07-19,24.637138508371386
2009-08-07,22.48227848101266
2009-08-26,24.07617486338798
2009-09-10,24.32484076433121
2009-09-21,24.388051044083525
2010-02-04,24.686442516268983
2010-02-23,23.014200595829195
2010-03-13,24.294134897360706
2010-03-29,23.437843784378437
2010-04-02,23.514720314033365
2010-04-09,22.464910536779325
2010-05-18,24.41548717948718
2010-07-10,22.454004576659038
2010-07-11,21.06483390607102
2010-07-14,22.026401869158878
2010-07-20,22.2116060961313
2010-07-23,22.19232704402516
2010-07-26,22.11542991755006
2010-08-07,22.378553299492385
2010-08-24,23.028467153284673
2010-11-03,21.08834720570749
2010-11-17,19.807773386034256
2010-11-24,21.2688
2010-12-19,20.98155844155844
2011-01-12,22.855941255006673
2011-01-23,22.534234234234233
2011-02-09,21.887827225130888
2011-02-15,22.536229946524063
2011-02-21,21.986597938144328
2011-03-11,21.304399141630903
2011-03-16,22.428159645232817
2011-03-22,21.409938650306746
2011-04-20,20.57019230769231
2011-05-29,21.542319127849357
2011-07-05,21.929775280898877
2011-07-06,21.3640243902439
2011-07-14,20.285625
2011-08-02,22.584848484848486
2011-08-09,22.34513457556936
2011-09-07,22.424341412012645
2011-09-21,21.84742152466368
2011-09-27,22.595092693565977
2011-11-13,20.633928571428573
2011-12-03,21.80400890868597
2011-12-22,23.179975874547647
2012-01-23,22.779665071770335
2012-02-01,22.755735805330243
2012-02-02,22.52040586245772
2012-02-05,22.078677309007983
2012-03-01,23.188794926004228
2012-04-22,22.127463054187192
2012-05-14,22.788122605363984
2012-05-26,22.84669163545568
2012-07-04,22.425404157043882
2012-09-20,23.425197740112992
2012-10-06,21.88169312169312
2012-10-09,22.76779475982533
2012-10-30,21.148951911220713
2012-10-31,21.702354399008673
2012-11-14,22.164726840855106
2012-11-24,23.603809523809524
2012-12-10,22.774766355140187
2012-12-18,21.48622222222222
2012-12-21,22.185507246376808
2013-02-08,21.996536007292615
2013-02-12,21.210582959641254
2013-02-14,21.65561497326203
2013-06-30,21.544178628389155
2013-07-08,22.48608287724785
2013-07-29,22.448333333333334
2013-08-06,23.28265139116203
2013-08-26,21.494267515923568
2013-09-23,23.523472099202834
2013-10-03,22.245962199312714
2013-11-30,22.14102079395085
2013-12-03,21.920036596523328
2014-01-17,22.63510917030568
2014-01-18,22.937020517395183
2014-01-30,22.170216962524652
2014-03-07,22.483504098360658
2014-05-03,22.877304347826087
2014-05-14,23.127497789566757
2014-05-19,23.13608510638298
2014-06-25,21.42315963606286
2014-08-06,22.365776458951533
2014-08-15,24.032432432432433
2014-09-11,23.576358695652175
2014-09-13,23.548758049678014
2014-09-28,23.986411483253587
2014-11-27,23.104640151515152
2014-12-27,24.12957502168257
2015-01-11,23.37910447761194
2015-01-20,22.331787072243344
2015-02-12,22.966838995568683
2015-02-16,23.953610503282277
2015-02-20,22.851036454610433
2015-02-24,23.02852011494253
2015-03-16,23.226994906621393
2015-03-17,22.574354838709677
2015-03-23,22.32430769230769
2015-04-13,23.30855821125675
2015-04-24,23.4385145482389
2015-04-25,22.625117004680188
2015-05-07,23.707530120481927
2015-07-05,24.00438988095238
2015-07-09,23.948775964391693
2015-08-31,23.724512032085563
2015-09-04,24.180100806451613
2015-09-12,23.02544885177453
2015-09-26,24.21286565188617
2015-10-05,24.162608991825614
2015-12-01,23.445559786747907
2015-12-18,22.596814814814813
2016-01-04,22.632845417236663
2016-02-23,23.272442293373047
2016-02-28,23.51212518195051
2016-03-14,22.798713450292396
2016-04-09,22.91537608867775
2016-05-10,21.39684012066365
2016-05-19,23.21489411764706
2016-06-24,19.89717517921147
2016-07-20,20.70523276076674
2016-07-22,20.22389952645666
2016-07-26,21.00794525828836
2016-07-27,20.329564631092275
2016-08-05,21.149353172143005
2016-08-09,21.328880552813427
2016-08-24,21.04764241676942
2016-08-27,20.35700901803607
2016-10-12,21.925197704081633
2016-11-28,22.220349040139617
2016-12-09,21.90833835039133
2016-12-16,22.388567268491553
2017-01-10,21.86800731261426
2017-01-17,21.97849734826164
2017-02-06,23.743531553398057
2017-02-22,19.852869803649803
2017-03-20,20.82074415911172
2017-03-21,21.232994023422563
2017-05-13,21.27293608279953
2017-05-26,22.631551523513966
2017-06-24,21.599572455406655
2017-06-29,21.51266245919303
2017-07-03,21.148459018226003
2017-08-05,21.607110930232558
