FechaObservacion,ValorPonderado
2006-06-29,5.533880950391036
2006-06-30,5.069749992461034
2006-07-07,5.251065297883397
2006-07-08,5.272348528364532
2006-07-10,5.203833271065337
2006-07-11,5.120744942992999
2006-07-12,5.293577707976973
2006-07-13,5.092376765541418
2006-07-14,5.008112857447502
2006-07-16,5.045245846278545
2006-07-18,4.882334752567341
2006-07-20,3.2026766798855375
2006-07-26,5.009825719656462
2006-07-27,4.557292556291196
2006-07-30,5.244588100351454
2006-07-31,5.34601360763039
2006-08-04,6.303228614799612
2006-08-06,6.420650306841969
2006-08-08,6.301120018906964
2006-08-09,6.335696707565556
2006-08-11,6.130635832965747
2006-08-17,6.145469640326095
2006-08-18,5.740248620742782
2006-08-21,6.199819561437957
2006-08-23,6.417789249766589
2006-08-24,6.029193928052988
2006-08-25,6.007243338665065
2006-08-30,6.246509198352852
2006-08-31,6.773940447156275
2006-09-01,6.411420149422714
2006-09-04,6.180550472277116
2006-09-05,6.274517219299352
2006-09-09,6.082844413753587
2006-09-10,6.183338113044427
2006-09-14,6.45527068322274
2006-09-18,5.9742802182612165
2006-09-19,6.0756383804988285
2006-09-20,6.440882216669476
2006-09-22,6.318540506797491
2006-09-26,6.321372439227054
2006-09-28,6.5106723156984065
2006-09-29,6.672291005965739
2006-09-30,6.570295667816125
2006-10-01,6.575059941773937
2006-10-02,6.430879096979715
2006-10-09,6.457550855491059
2006-10-10,7.276168237730266
2006-10-11,6.49520171199657
2006-10-12,6.207198812190779
2006-10-13,5.956437498876036
2006-10-15,5.919301605561657
2006-10-17,5.584758989198218
2006-10-18,7.023878623655758
2006-10-22,7.11114754900641
2006-10-23,7.04402687130222
2006-10-26,7.224352710927573
2006-10-27,7.47200890982466
2006-10-28,7.29956131330659
2006-10-30,7.1066247607927036
2006-11-05,7.232587144102971
2006-11-07,7.087336231342013
2006-11-08,6.646587497964038
2006-11-10,7.311360559963724
2006-11-13,7.058060635761093
2006-11-16,6.832998800442732
2006-11-17,6.9820520904740775
2006-11-18,6.199461537578311
2006-11-24,7.5241160876939785
2006-11-27,9.363001108560484
2006-11-29,8.899277549101852
2006-12-03,8.920676710682338
2006-12-10,8.882439907941203
2006-12-14,8.629191767998448
2006-12-15,9.129311359069861
2006-12-24,9.375917870397872
2006-12-25,9.078222493219132
2007-01-01,9.399744844817011
2007-01-05,9.176337807723769
2007-01-07,9.123203133786049
2007-01-08,9.02330370124446
2007-01-09,8.896615946114602
2007-01-11,9.079501931388679
2007-01-15,8.924021214356522
2007-01-16,8.577928307898839
2007-01-17,8.886675144981265
2007-01-18,9.016468997156107
2007-01-20,8.72273492046008
2007-01-23,9.121794659986817
2007-01-28,9.242449980826866
2007-02-02,9.392846089803925
2007-02-03,9.265469060192503
2007-02-07,8.99205955250434
2007-02-08,8.940453764662838
2007-02-09,8.996201228601135
2007-02-10,9.053976083981231
2007-02-11,9.354638671846654
2007-02-15,8.71775179988051
2007-02-20,9.085686389222888
2007-02-22,9.26815585513014
2007-02-25,9.396535501954832
2007-02-28,9.894412868438193
2007-03-03,9.847366543717389
2007-03-04,9.17817286264739
2007-03-07,9.078163545368703
2007-03-08,8.889416783949638
2007-03-13,9.050478021480107
2007-03-21,9.469306928958463
2007-03-22,9.018786891524885
2007-03-30,9.211291907622272
2007-03-31,8.995946779533183
2007-04-05,9.063789591922434
2007-04-07,9.046369174089147
2007-04-11,9.402062877775265
2007-04-13,9.313837239272655
2007-04-15,9.135494679122596
2007-04-16,8.906415935311589
2007-04-17,8.998705988372693
2007-04-22,9.313421871892693
2007-04-26,8.717485563795153
2007-04-27,8.69452343532658
2007-04-29,8.789352697185446
2007-04-30,8.885444269163456
2007-05-01,8.871308461594401
2007-05-06,9.327654264966613
2007-05-08,9.43151406829492
2007-05-10,9.29393511510287
2007-05-11,9.81346623361657
2007-05-13,9.318926940311888
2007-05-14,9.576910335229542
2007-05-17,9.341813029167179
2007-05-19,9.063124975012919
2007-05-22,8.76397468490867
2007-05-23,8.801517928036768
2007-05-24,9.04905803682952
2007-05-26,8.683701913270628
2007-05-27,8.91945534443173
2007-05-29,8.688815636541571
2007-05-30,8.922188747950486
2007-06-08,9.132592825553216
2007-06-09,8.936160750413798
2007-06-11,9.342726648163872
2007-06-13,9.46646202701463
2007-06-15,8.93681045102683
2007-06-18,9.184932608347605
2007-06-19,9.453928267531087
2007-06-20,9.651948162622688
2007-06-21,9.880504769518785
2007-06-22,9.015847930807404
2007-06-26,9.015908174328171
2007-06-29,9.272660254772035
2007-07-01,9.542395823958337
2007-07-03,9.772619400150793
2007-07-06,10.209994397220141
2007-07-07,10.00620227654113
2007-07-08,9.12548356810499
2007-07-09,9.585750215312158
2007-07-10,9.513602048943087
2007-07-11,10.056718368389538
2007-07-14,9.82110745544692
2007-07-16,9.641709188171895
2007-07-21,9.305438058139575
2007-07-23,9.174794390424104
2007-07-30,9.853609861458594
2007-08-03,9.90113664004209
2007-08-05,9.59945231609604
2007-08-07,9.624229403833864
2007-08-17,9.60251713159579
2007-08-21,9.418698538192169
2007-08-22,10.2791351108674
2007-08-23,9.930267426413566
2007-08-26,8.622031808286474
2007-08-27,9.42580083179007
2007-08-29,9.399098949454645
2007-08-30,9.196962008903157
2007-08-31,9.419939036429392
2007-09-01,9.405568756697052
2007-09-03,9.429035247528004
2007-09-07,9.370130410157614
2007-09-11,9.81173416334429
2007-09-12,9.83152102488163
2007-09-14,10.03495384501064
2007-09-21,9.880748641818935
2007-09-25,9.545979060078867
2007-09-26,9.714784207364668
2007-10-01,9.646852277407124
2007-10-02,9.949599076989188
2007-10-03,10.134389940239435
2007-10-05,9.609118717895111
2007-10-06,9.50945565598585
2007-10-08,9.660229752322557
2007-10-09,9.093920218737145
2007-10-10,9.269373307946163
2007-10-11,8.804844229413167
2007-10-14,7.974033809962225
2007-10-15,8.092973842096548
2007-10-25,8.03504983818577
2007-10-29,7.969026084560637
2007-11-02,8.551325613805579
2007-11-03,8.352102101426366
2007-11-08,8.578244985060401
2007-11-09,7.99156489564716
2007-11-12,8.571018837085756
2007-11-13,8.544322820574155
2007-11-16,8.602446801891164
2007-11-19,8.668526948264702
2007-11-20,8.00197654849216
2007-11-21,7.921315998779277
2007-11-23,8.073747794223962
2007-11-26,8.369239290408496
2007-11-30,7.644735678438403
2007-12-03,6.893935048429949
2007-12-10,7.254413777489089
2007-12-12,7.182885223843277
2007-12-13,7.386988507231642
2007-12-16,6.917324266206582
2007-12-20,8.144916590557722
2007-12-24,8.685043902414973
2007-12-25,8.539061201764856
2007-12-26,8.356291642101565
2007-12-29,8.561102282587942
2008-01-04,8.187591472351732
2008-01-05,8.426966038626793
2008-01-06,8.558926437725045
2008-01-07,8.23616578307639
2008-01-08,8.048121930175117
2008-01-11,7.867029682754287
2008-01-12,7.94118025644238
2008-01-20,7.923587026864402
2008-01-21,3.710853399618964
2008-01-22,8.20511916616589
2008-01-23,8.625400786161311
2008-01-24,8.34988580419491
2008-01-26,8.36672872058965
2008-01-27,8.169273507275179
2008-01-30,8.919843832669192
2008-01-31,8.492493595151018
2008-02-01,8.540213069880116
2008-02-03,8.784982933973627
2008-02-07,9.154471834420866
2008-02-15,7.9069282611291625
2008-02-17,7.226483967437992
2008-02-20,8.072492616257781
2008-02-22,8.39597290284464
2008-02-23,8.688708675444671
2008-02-24,8.987468037241428
2008-02-25,8.690435032432985
2008-02-29,8.782723250417426
2008-03-04,7.732712544460536
2008-03-06,7.273092333532775
2008-03-07,7.6568788024448
2008-03-09,7.716801512060879
2008-03-13,7.264042030452678
2008-03-14,7.023037396314843
2008-03-16,7.952228916915071
2008-03-17,7.751182375744239
2008-03-18,7.84713220241442
2008-03-19,7.934523283181747
2008-03-20,7.878956369718315
2008-03-22,7.3254179259421655
2008-03-23,7.309689363030418
2008-03-27,8.130869938350713
2008-03-30,8.081775815866186
2008-03-31,7.4456426781516845
2008-04-06,8.077304198053065
2008-04-09,7.979344183954593
2008-04-10,7.701016391043296
2008-04-11,8.560241028122418
2008-04-13,7.547080411240274
2008-04-15,8.030785180685662
2008-04-20,8.5446618333738
2008-04-22,8.173647417179664
2008-04-23,7.996541546238641
2008-04-26,7.867060558413966
2008-04-29,8.427033126731052
2008-05-02,8.068571402268365
2008-05-03,8.316856518618232
2008-05-05,7.651178206007755
2008-05-07,8.621948721831464
2008-05-09,8.505065619596815
2008-05-10,8.645436847062806
2008-05-11,8.212697170997473
2008-05-13,8.036122714461312
2008-05-16,8.19848186205547
2008-05-17,7.908548581767211
2008-05-18,8.047446999710166
2008-05-19,7.902093527214895
2008-05-23,7.65153763015396
2008-05-24,7.527314356792637
2008-05-25,7.578776926644812
2008-05-26,7.566447852848309
2008-05-28,7.4600331759559815
2008-06-03,7.906042772868187
2008-06-06,9.361392442416765
2008-06-07,9.27359589221248
2008-06-10,9.569052353919972
2008-06-13,9.589687314997429
2008-06-19,9.082835982063123
2008-06-20,9.25740094566518
2008-06-21,9.108452031503706
2008-06-22,8.667681600878863
2008-06-26,8.980384446437498
2008-07-04,8.390965971213372
2008-07-09,8.791702689047359
2008-07-11,9.197546534445948
2008-07-16,8.584536158128929
2008-07-20,9.656529614668797
2008-07-24,9.920664629086609
2008-07-25,9.880871432267964
2008-07-28,9.596676535701544
2008-07-29,9.643314628818725
2008-08-03,9.760401776962707
2008-08-04,9.037582342246544
2008-08-05,9.56817203664317
2008-08-07,9.835442942251301
2008-08-08,9.793404253342686
2008-08-09,9.744184520470451
2008-08-11,8.720510448020867
2008-08-12,9.232108722569032
2008-08-17,8.808651080703791
2008-08-18,9.022671078303452
2008-08-19,9.004145239869263
2008-08-20,9.118471119069836
2008-08-22,8.781411701305766
2008-09-01,9.22082534627211
2008-09-03,8.966278095409454
2008-09-04,8.50174117933024
2008-09-10,9.699971273277642
2008-09-11,9.73534668081537
2008-09-15,8.866008554259112
2008-09-18,9.04524798458235
2008-09-19,8.382994212351726
2008-09-20,8.51127337737014
2008-09-22,8.875457487403674
2008-09-23,8.756661585542556
2008-09-28,9.305931856626287
2008-09-30,9.257099233666855
2008-10-03,9.153828875019297
2008-10-06,8.88874017318085
2008-10-10,8.565421187582793
2008-10-12,8.812501850702843
2008-10-13,8.784705585809482
2008-10-14,8.959551575634038
2008-10-16,9.143699529657704
2008-10-17,9.727463528390691
2008-10-18,9.920146490877592
2008-10-20,10.00186425825808
2008-10-22,10.041992220054587
2008-10-24,9.882273135100252
2008-10-25,9.933151556548948
2008-10-28,9.411481158333956
2008-10-29,9.753665194183974
2008-11-03,9.274199430853908
2008-11-04,9.040129483474566
2008-11-05,9.211757324061047
2008-11-06,9.431443150672196
2008-11-07,9.630490142675335
2008-11-10,9.976938970522141
2008-11-13,9.17562879071836
2008-11-14,8.757401297705442
2008-11-17,8.791849065506673
2008-11-18,9.037267510228878
2008-11-21,9.106559051882138
2008-11-22,9.205243063210467
2008-11-23,9.329213508916274
2008-11-27,8.717106679289323
2008-12-01,9.002542616713965
2008-12-06,9.260717554883463
2008-12-07,9.107432570856409
2008-12-11,8.851921835616379
2008-12-12,8.794579087212231
2008-12-14,9.0953058963436
2008-12-16,8.65757392873066
2008-12-19,8.505050518199036
2008-12-22,8.449225535572419
2008-12-25,8.689230277233165
2008-12-26,8.841782326420036
2008-12-30,8.578399903686698
2008-12-31,8.949783481519377
2009-01-07,8.901255467493321
2009-01-14,8.710998899243444
2009-01-15,8.78949699558746
2009-01-16,8.540294737176445
2009-01-17,8.112454031870515
2009-01-19,8.60357164777517
2009-01-22,8.702150647036758
2009-01-27,9.014497625461468
2009-01-29,8.560878101008083
2009-02-01,8.6687812469487
2009-02-04,9.103161299351594
2009-02-05,9.082626280819744
2009-02-06,8.838065299333838
2009-02-07,8.801962032201676
2009-02-09,8.818056765544826
2009-02-13,8.331801157362174
2009-02-15,8.3155795380677
2009-02-16,8.54354935749221
2009-02-20,8.151531197647467
2009-02-24,8.399924156786307
2009-02-27,8.618096011314565
2009-03-05,8.994181760962862
2009-03-08,8.630268480203638
2009-03-10,8.659865866371968
2009-03-11,8.624856866770624
2009-03-12,8.671082082288947
2009-03-16,8.647806580608746
2009-03-17,8.070081608702703
2009-03-18,8.138027520728958
2009-03-19,7.810577050039134
2009-03-25,7.850294006709058
2009-03-26,8.197249104846644
2009-03-27,8.810510702651996
2009-03-28,7.987025792699051
2009-03-29,7.932793625366667
2009-03-30,8.7273244241247
2009-04-05,7.875624974401151
2009-04-07,7.645725330326167
2009-04-08,6.638124510784
2009-04-11,6.90801732061109
2009-04-18,7.4597641246843445
2009-04-21,8.853809616404382
2009-04-23,9.06508611588974
2009-04-24,9.15583350219029
2009-04-25,9.692420296677465
2009-04-27,9.493346581351673
2009-04-28,9.192075728888334
2009-04-29,9.129791870549663
2009-04-30,8.632222191065782
2009-05-03,8.632131020388945
2009-05-04,8.454496406871971
2009-05-08,8.79108056219038
2009-05-12,9.383279612674796
2009-05-16,8.706964074682585
2009-05-17,8.629509381866855
2009-05-21,8.819181934014203
2009-05-22,8.840540142196176
2009-05-26,9.368444124192202
2009-05-30,9.446004177814242
2009-05-31,9.145773508704501
2009-06-01,9.261678771653978
2009-06-02,9.56963852730384
2009-06-08,8.800058855277305
2009-06-09,8.890486741025384
2009-06-10,8.36549227082298
2009-06-12,8.68690259798888
2009-06-13,8.047336520512127
2009-06-14,7.762713191312318
2009-06-16,8.690202587578192
2009-06-26,9.412328123056142
2009-06-27,8.828760366166689
2009-06-28,8.736854558449062
2009-06-30,8.532323601759902
2009-07-01,9.144553794595252
2009-07-02,9.34436589082878
2009-07-03,8.962222159275973
2009-07-04,9.065372036427634
2009-07-05,9.157534390998677
2009-07-08,8.755523615994239
2009-07-09,8.991929254369087
2009-07-10,9.211830416186258
2009-07-11,8.744252773502147
2009-07-13,9.182152084406098
2009-07-14,9.159643463991104
2009-07-15,9.188957240982088
2009-07-18,9.317243609321013
2009-07-28,9.707351042683154
2009-07-30,9.428949355640869
2009-08-01,9.576938764354962
2009-08-04,9.424731565015012
2009-08-06,8.922123757637662
2009-08-10,9.686363438962493
2009-08-12,9.64393932410311
2009-08-13,9.847439844154309
2009-08-16,9.113044416757917
2009-08-18,9.159745091966386
2009-08-20,9.272203762058892
2009-08-28,9.65764423728599
2009-08-29,9.114515348829764
2009-08-31,9.480186035747158
2009-09-01,9.585737444185026
2009-09-03,9.898784118741094
2009-09-08,9.56056492589727
2009-09-09,9.536738005609113
2009-09-11,9.392800122151268
2009-09-12,9.321032279202335
2009-09-14,9.91876351913178
2009-09-16,8.383716276731947
2009-09-18,8.603779962658493
2009-09-19,9.18448329000184
2009-09-20,8.720134702236862
2009-09-22,8.378807098207394
2009-09-23,8.884436055747795
2009-09-30,9.1254676157118
2009-10-03,8.627814573506457
2009-10-06,9.336818936939595
2009-10-07,9.116085644752829
2009-10-08,9.216944996053979
2009-10-12,8.651500203460257
2009-10-14,8.394515162634232
2009-10-15,8.174667281061037
2009-10-17,8.901747200355752
2009-10-18,8.64203912076606
2009-10-25,9.021199048995479
2009-10-26,9.696356628547463
2009-10-30,8.694617546440643
2009-10-31,8.467775207616821
2009-11-04,9.08581199700554
2009-11-05,8.662280599065083
2009-11-06,8.621498492508698
2009-11-08,9.272510920760732
2009-11-10,9.498098229441261
2009-11-11,9.468253944506277
2009-11-17,8.824549294513506
2009-11-18,9.044431068329974
2009-11-19,9.433627368044203
2009-11-20,9.492551634469564
2009-11-26,9.449081803784262
2009-11-27,9.724322819271197
2009-11-29,9.340571291533587
2009-11-30,0.9820025486960575
2009-12-07,2.283518807710607
2009-12-11,1.4973631661589861
2009-12-12,1.5716534487754312
2009-12-13,1.725570058205587
2009-12-14,4.621502219198148
2009-12-15,4.767490707757472
2009-12-16,4.675173445758992
2009-12-17,4.437840274747481
2009-12-20,3.767093261767427
2009-12-21,3.645721908802236
2009-12-23,8.382000278775381
2009-12-24,8.674999344981503
2009-12-26,8.28477440121861
2010-01-01,8.474209441365879
2010-01-03,8.17416490555155
2010-01-04,8.233243830914335
2010-01-06,8.542855395527353
2010-01-08,8.855434258457812
2010-01-10,1.164640563387119
2010-01-12,9.562123260531392
2010-01-15,9.12355511681788
2010-01-19,9.00439349627097
2010-01-20,9.065058528681663
2010-01-21,9.107398561087152
2010-01-23,8.878820362464507
2010-01-24,9.25329826827289
2010-01-31,9.05910744876571
2010-02-01,9.20969769686558
2010-02-09,8.5497917193201
2010-02-11,8.985555371630202
2010-02-12,8.937596922251224
2010-02-13,9.038721898752598
2010-02-14,8.651508371971874
2010-02-17,9.424657105599916
2010-02-18,9.02574971396181
2010-02-21,9.161516148607552
2010-02-27,9.292510884570643
2010-03-01,9.746904872088974
2010-03-02,9.240977726305324
2010-03-04,9.137967556589437
2010-03-06,9.35639929392817
2010-03-07,9.226436874276038
2010-03-10,9.61925182723283
2010-03-15,9.72072269267948
2010-03-16,9.531479373727285
2010-03-18,9.025705078274786
2010-03-19,9.583743306666152
2010-03-20,8.84173469647861
2010-03-21,9.28022635830483
2010-03-23,9.098479190213455
2010-03-24,8.95860502040333
2010-03-25,9.129930653567877
2010-03-26,8.748624851060024
2010-03-27,8.937689541699827
2010-03-29,8.921073726982907
2010-04-04,8.477285448362126
2010-04-09,8.508535687412435
2010-04-10,8.395191218976333
2010-04-14,8.40435982298011
2010-04-15,8.512133989827397
2010-04-17,8.557398942349877
2010-04-19,8.216224003232107
2010-04-22,9.388970047126804
2010-04-23,9.325767746830131
2010-04-25,8.953359213981676
2010-04-28,8.92854617464427
2010-05-01,9.39840844625784
2010-05-02,9.165863856623261
2010-05-05,9.230735987051625
2010-05-08,9.619600185177287
2010-05-12,9.0052178734757
2010-05-15,9.673258696430736
2010-05-16,9.765244244865979
2010-05-17,9.752298594121541
2010-05-19,9.53964069121033
2010-05-23,8.958164855829683
2010-05-24,9.275775006963627
2010-05-26,8.654718172860875
2010-05-28,8.939886260451196
2010-05-29,9.19975577346633
2010-05-30,9.053463266409588
2010-05-31,8.930210830980553
2010-06-01,8.895010082968222
2010-06-04,9.044852238535116
2010-06-06,9.37656741556544
2010-06-10,7.692920224333936
2010-06-11,7.931467064469243
2010-06-14,7.736449517056363
2010-06-16,8.293697730359742
2010-06-21,8.161659569532059
2010-06-24,9.039477534601318
2010-06-30,9.048861185179188
2010-07-01,8.982982867591945
2010-07-02,8.640344763840568
2010-07-03,8.510335997713
2010-07-10,7.878071641430633
2010-07-11,7.127750155907098
2010-07-14,7.992033509221156
2010-07-15,7.472715884571255
2010-07-16,7.258999224521059
2010-07-19,8.13359134414335
2010-07-20,8.066076079070003
2010-07-23,7.930147351121791
2010-07-24,8.254141117605565
2010-07-28,8.181728300111772
2010-07-29,8.181886257453108
2010-07-30,8.238434843850088
2010-08-01,7.907261438036112
2010-08-02,8.377060512450104
2010-08-03,8.029521947813096
2010-08-04,8.339746603575852
2010-08-05,8.911711207381602
2010-08-08,8.448075987060056
2010-08-10,8.853907487303227
2010-08-11,8.67335152888544
2010-08-12,8.210596208086933
2010-08-19,7.924273491242199
2010-08-20,8.998555438818126
2010-08-26,8.164016008479129
2010-08-28,8.480765793280817
2010-08-31,8.253139628890537
2010-09-01,7.900335521478851
2010-09-02,7.54751425267897
2010-09-08,7.415456978736806
2010-09-09,7.81229448811545
2010-09-10,7.81342377981383
2010-09-11,7.97860004474076
2010-09-13,7.704608697216811
2010-09-16,7.886294152401859
2010-09-17,7.773005674308251
2010-09-21,7.847008053041163
2010-09-22,7.936337130865578
2010-09-25,7.469519008871979
2010-10-03,8.286801254985413
2010-10-04,7.251223596639675
2010-10-08,8.250946913345741
2010-10-09,8.372946939501139
2010-10-11,8.554834837909512
2010-10-13,8.52869115415244
2010-10-15,8.042828106763361
2010-10-21,8.579004960423596
2010-10-22,7.754453088471204
2010-10-23,7.7766231882212775
2010-10-25,6.973617204800716
2010-10-27,7.459887762285736
2010-10-29,7.112241149003304
2010-11-04,7.567659307788526
2010-11-05,7.216091924228884
2010-11-07,6.7371025327407725
2010-11-10,7.134621802170265
2010-11-11,7.176672037105889
2010-11-12,7.455716096087349
2010-11-20,8.174023661810125
2010-11-21,8.156809608025192
2010-11-22,7.576615655918643
2010-11-23,7.778575985390071
2010-11-28,8.28308416424494
2010-12-03,7.623645127554986
2010-12-05,8.019446708167662
2010-12-06,8.457924443258737
2010-12-07,8.293508550087665
2010-12-16,7.694735044596203
2010-12-17,7.290919957567695
2010-12-21,7.007285663270251
2010-12-23,7.2997909580166995
2010-12-24,7.5795058732506595
2010-12-25,7.598458115043665
2010-12-29,7.785777016312988
2011-01-01,7.673974788255714
2011-01-04,6.836056504284595
2011-01-05,6.9985015186143835
2011-01-06,7.378110403182327
2011-01-07,7.145189803185242
2011-01-11,7.655352567383078
2011-01-13,7.767304675552781
2011-01-17,7.801667776290205
2011-01-18,7.628771534499402
2011-01-21,7.606307930720566
2011-01-25,7.60961544318933
2011-01-27,7.3490033165790525
2011-01-28,7.486510133075641
2011-01-29,7.343874530290866
2011-01-31,7.554059184885744
2011-02-01,7.582193085803515
2011-02-06,7.83738257017794
2011-02-07,7.35002445667116
2011-02-11,7.4992188298191715
2011-02-13,7.643291098018958
2011-02-15,7.883610160563765
2011-02-17,7.456426229073221
2011-02-19,7.7340436416836065
2011-02-20,7.920167440105941
2011-02-23,7.708520911392134
2011-02-27,7.957524676070624
2011-03-02,7.56735788861743
2011-03-03,7.882563368902439
2011-03-04,8.349817791966647
2011-03-05,8.443255028062307
2011-03-06,8.382711516724637
2011-03-07,8.255046725550429
2011-03-08,8.389623873393166
2011-03-13,8.306172734620954
2011-03-16,8.35573136151714
2011-03-19,8.185407642683963
2011-03-20,8.030326688478414
2011-03-22,7.7406116214590535
2011-03-24,8.154171267575334
2011-03-25,8.297687805277151
2011-03-26,8.048411168971269
2011-03-27,8.255673869253728
2011-03-30,8.198630504606733
2011-03-31,8.042451251676296
2011-04-02,8.210069617535689
2011-04-06,7.4812785098131185
2011-04-08,7.6255879516555485
2011-04-09,7.3992674739769875
2011-04-11,7.4878217210728
2011-04-15,7.223809496950643
2011-04-17,7.246492818402067
2011-04-22,7.096764942696191
2011-04-25,7.346475007530553
2011-04-27,7.634322204230715
2011-04-29,7.762841669723535
2011-05-01,7.737137752221082
2011-05-02,8.324226956452913
