FechaObservacion,Temp_BOGOTA,Temp_ANTIOQUIA,Temp_VALLE DEL CAUCA,Temp_ATLANTICO,Temp_BOLIVAR,Temp_CUNDINAMARCA,Temp_NORTE DE SANTANDER,Temp_SANTANDER,Temp_CESAR,Temp_META,Año,Mes
2007-01-31,14.225,20.264556962025317,23.84758620689655,26.366666666666664,27.97083333333333,15.912598425196851,22.216666666666665,20.066666666666666,25.791666666666668,28.425,2007,01
2007-02-01,15.775,20.42403433476395,24.04965034965035,26.525000000000002,28.270833333333332,16.01828793774319,21.9,20.368181818181817,25.017391304347825,27.270833333333332,2007,02
2007-02-02,14.258333333333333,21.411489361702127,23.960689655172416,26.391666666666666,27.758333333333336,16.00793650793651,21.852777777777778,19.91948051948052,26.41025641025641,26.604166666666668,2007,02
2007-02-03,13.895652173913044,20.437552742616035,23.92753623188406,26.766666666666666,27.804166666666664,15.86972111553785,21.456338028169014,19.519375,25.391666666666666,26.929166666666664,2007,02
2007-02-04,13.279166666666667,19.974468085106384,23.65,26.820833333333336,27.8875,15.465853658536584,21.384722222222223,19.004907975460124,25.810638297872337,26.083333333333332,2007,02
2007-02-05,12.708333333333334,20.208438818565398,23.277241379310343,26.795833333333334,28.241666666666664,15.266129032258064,21.275,19.876129032258067,25.33125,26.63913043478261,2007,02
2007-02-06,12.804166666666667,20.09707112970711,23.269718309859154,26.781818181818185,27.75,15.992369477911646,21.23611111111111,19.819607843137256,25.3875,27.53333333333333,2007,02
2007-02-07,13.133333333333333,19.884033613445375,23.14551724137931,26.579166666666666,27.175,15.3524,20.830555555555556,19.127586206896552,24.66595744680851,26.90416666666667,2007,02
2007-02-08,13.422727272727274,19.526126126126126,23.056934306569346,26.843478260869563,27.921739130434784,15.65619834710744,20.96666666666667,19.462589928057554,24.721739130434784,27.2,2007,02
2007-02-09,13.826086956521738,19.874358974358977,23.257342657342658,26.650000000000002,27.358333333333334,16.081782945736435,21.913235294117644,18.903125,24.852083333333336,28.433333333333334,2007,02
2007-02-10,13.775,19.97257383966245,23.577777777777776,26.525000000000002,27.754166666666666,15.675590551181102,21.506944444444443,17.54225352112676,25.16875,27.770833333333332,2007,02
2007-02-11,14.987499999999999,19.959915611814345,24.89512195121951,26.833333333333332,28.28333333333333,16.05261044176707,21.834722222222222,17.16074074074074,24.570833333333336,28.454166666666666,2007,02
2007-02-12,15.416666666666666,20.671008403361345,23.87152777777778,27.141666666666666,28.0,16.794274809160306,21.259722222222223,20.01554054054054,25.427659574468084,28.829166666666666,2007,02
2007-02-13,15.583333333333334,20.96875,23.552892561983473,27.15416666666667,28.129166666666666,16.90081967213115,21.88611111111111,19.74375,26.152083333333334,28.05,2007,02
2007-02-14,14.3375,20.15665236051502,21.340336134453782,27.1375,27.670833333333334,16.915057915057915,22.672222222222224,19.46516129032258,25.241666666666664,28.775000000000002,2007,02
2007-02-15,14.045833333333333,18.670212765957448,21.952100840336136,27.2625,28.329166666666666,16.744615384615386,20.979166666666668,17.888194444444444,25.397872340425533,28.962500000000002,2007,02
2007-02-16,14.730434782608697,19.148739495798317,19.865289256198345,27.291666666666668,28.162499999999998,16.95173745173745,21.31549295774648,18.944776119402984,25.483333333333334,28.841666666666665,2007,02
2007-02-17,13.873913043478263,18.532489451476792,21.36551724137931,26.954166666666666,27.608333333333334,15.90194552529183,20.916666666666668,16.46969696969697,25.085106382978722,30.15833333333333,2007,02
2007-02-18,13.637500000000001,18.82489270386266,22.47986111111111,27.229166666666668,26.020833333333332,16.023715415019762,20.06527777777778,17.065034965034965,24.327659574468086,29.166666666666668,2007,02
2007-02-19,13.758333333333333,18.888461538461538,21.737499999999997,27.23913043478261,28.59166666666667,16.15114503816794,18.102777777777778,17.237762237762237,25.148936170212767,29.304347826086957,2007,02
2007-02-20,13.791304347826086,19.60928270042194,21.908275862068965,27.3625,27.7375,16.29732824427481,19.494444444444444,18.17241379310345,25.493617021276595,28.025000000000002,2007,02
2007-02-21,13.804166666666667,19.60646551724138,21.383333333333333,27.03333333333333,27.2,16.294094488188975,19.845833333333335,18.604635761589407,24.97083333333333,28.220833333333335,2007,02
2007-02-22,13.417391304347827,19.60548523206751,22.694405594405595,26.875,21.55,15.941444866920154,20.543055555555554,18.666442953020134,24.825,27.84166666666667,2007,02
2007-02-23,13.5625,19.809243697478994,22.92937062937063,26.570833333333336,28.4,15.615830115830116,21.476388888888888,18.02093023255814,25.7375,27.13478260869565,2007,02
2007-02-24,14.217391304347826,20.32033898305085,22.761805555555554,26.787499999999998,28.09166666666667,15.958620689655172,21.066666666666666,19.043283582089554,25.147916666666664,28.05652173913043,2007,02
2007-02-25,13.654166666666667,20.215062761506275,23.208391608391608,27.233333333333334,29.233333333333334,16.129389312977096,20.227777777777778,20.22809917355372,26.575,26.358333333333334,2007,02
2007-02-26,13.674999999999999,21.076824034334763,23.994444444444444,27.495833333333334,30.329166666666666,16.40536398467433,23.772222222222222,21.31153846153846,28.395744680851063,28.641666666666666,2007,02
2007-02-27,13.677272727272726,21.49621848739496,23.9468085106383,27.84583333333333,29.929166666666664,15.968604651162789,23.604166666666668,21.48828125,27.6375,28.821739130434782,2007,02
2007-02-28,15.3375,21.417721518987342,23.929861111111112,27.454166666666666,29.660869565217393,16.059842519685038,22.84179104477612,21.887394957983194,28.093478260869563,28.820833333333336,2007,02
2007-03-01,14.408333333333333,21.45191489361702,24.087412587412587,27.570833333333336,29.775000000000002,15.064556962025318,22.82112676056338,22.336434108527133,26.402083333333334,28.34166666666667,2007,03
2007-03-02,15.342857142857142,22.007729468599035,24.523809523809526,27.566666666666666,29.94285714285714,15.90952380952381,23.024193548387096,22.275961538461537,26.463414634146343,29.885714285714286,2007,03
2007-03-03,15.174999999999999,21.519747899159665,24.286805555555556,27.558333333333334,29.15833333333333,15.837974683544303,22.740277777777777,21.908943089430895,26.58936170212766,29.395652173913046,2007,03
2007-03-04,14.704166666666666,20.063135593220338,22.102758620689656,27.383333333333336,29.05,15.917624521072797,21.922222222222224,20.789256198347108,26.579166666666666,26.454166666666666,2007,03
2007-03-05,14.383333333333333,19.180334728033475,22.175172413793103,27.008333333333336,28.420833333333334,16.003861003861005,22.016666666666666,19.900000000000002,25.554166666666664,26.813043478260873,2007,03
2007-03-06,14.362499999999999,19.024686192468618,22.36,27.15833333333333,29.412499999999998,16.473846153846154,21.45774647887324,18.657241379310346,24.97872340425532,28.8625,2007,03
2007-03-07,15.039130434782608,19.352340425531917,22.060992907801417,26.904545454545453,28.912499999999998,16.384496124031006,22.31044776119403,18.11958041958042,25.537499999999998,28.741666666666664,2007,03
2007-03-08,15.079166666666666,18.956066945606693,21.864583333333332,26.916666666666668,28.02916666666667,15.433898305084746,21.727777777777778,16.98984375,25.46382978723404,25.9,2007,03
2007-03-09,14.609523809523811,18.91866028708134,22.673015873015874,27.272727272727273,28.195238095238096,15.818385650224215,21.3875,15.333333333333334,25.967441860465115,25.123809523809523,2007,03
2007-03-10,14.674999999999999,20.058403361344535,22.602857142857143,27.179166666666664,27.94782608695652,16.11851851851852,22.46619718309859,16.51111111111111,26.839130434782607,23.829166666666666,2007,03
2007-03-11,16.34375,19.536016949152543,23.35281690140845,27.145833333333332,28.933333333333334,16.098353909465022,22.769444444444446,16.6504,27.21914893617021,28.287499999999998,2007,03
2007-03-12,14.118181818181819,20.212340425531913,23.139716312056738,26.920833333333334,29.130434782608695,16.545059288537548,21.888571428571428,17.86694214876033,26.97872340425532,28.154545454545453,2007,03
2007-03-13,14.682608695652174,19.96875,22.408510638297873,26.847826086956523,28.452173913043477,16.53976377952756,20.670422535211266,17.173387096774192,25.742553191489364,27.28333333333333,2007,03
2007-03-14,15.011111111111111,18.65503355704698,21.842,26.45,28.45555555555556,16.190374331550803,20.729545454545455,16.6,25.162857142857145,28.163157894736845,2007,03
2007-03-15,16.3375,21.243150684931507,23.91318681318681,27.23076923076923,30.9875,18.43505747126437,22.847727272727273,18.410344827586208,28.621875,28.13529411764706,2007,03
2007-03-16,14.679166666666667,18.056118143459916,21.478472222222223,26.569565217391304,27.708333333333332,16.18007662835249,21.362499999999997,16.243089430894308,25.68541666666667,28.847826086956523,2007,03
2007-03-17,11.933333333333332,16.37666666666667,18.457894736842103,25.96666666666667,24.5,13.841935483870968,19.355555555555554,13.383333333333333,23.875,24.46666666666667,2007,03
2007-03-18,14.602837069019603,19.540404136159435,0.0,27.118054631084878,28.47299802479712,16.2764541397308,21.424239130426024,17.397614671536264,25.92958079664432,6.4,2007,03
2007-03-19,14.602837069019603,19.540404136159435,0.0,27.118054631084878,28.47299802479712,16.2764541397308,21.424239130426024,17.397614671536264,25.92958079664432,26.273101732363028,2007,03
2007-03-20,16.25,21.889375,24.958333333333332,27.4625,31.18125,18.212068965517243,22.989583333333332,19.010843373493977,32.725,27.211764705882356,2007,03
2007-03-21,14.950000000000001,20.113191489361704,22.127083333333335,26.84583333333333,28.804166666666664,17.04022988505747,21.480555555555554,17.20650406504065,29.916666666666668,28.770967741935483,2007,03
2007-03-22,13.7375,18.309580838323352,21.542307692307695,27.25294117647059,27.75625,16.924043715846995,20.580851063829787,15.71012658227848,28.78235294117647,27.148780487804874,2007,03
2007-03-23,15.6125,20.384563758389262,24.859259259259257,27.321428571428573,30.075,18.424581005586592,23.213043478260868,17.1,26.607142857142858,27.232499999999998,2007,03
2007-03-24,13.841666666666667,19.491596638655462,23.504273504273506,26.566666666666666,28.070833333333336,16.454230769230772,21.105555555555554,16.32905982905983,24.3625,26.885416666666668,2007,03
2007-03-25,13.240909090909092,17.91716738197425,21.832203389830507,26.770833333333332,26.979166666666668,15.030798479087451,19.75,15.667567567567566,23.70212765957447,23.128571428571426,2007,03
2007-03-26,13.866666666666667,18.534285714285712,23.394827586206898,27.243478260869566,26.65833333333333,16.20689655172414,18.22280701754386,14.650537634408602,22.559574468085106,25.8625,2007,03
2007-03-27,14.262500000000001,18.129279279279277,22.335537190082643,27.224999999999998,27.46666666666667,16.334980988593156,20.582608695652176,15.535593220338983,23.60625,26.746938775510202,2007,03
2007-03-28,13.854166666666666,19.35286343612335,22.790833333333335,27.541666666666668,27.462500000000002,16.184375,21.919444444444444,16.209734513274338,23.491666666666664,26.75531914893617,2007,03
2007-03-29,14.06086956521739,18.925980392156863,23.49908256880734,27.263636363636362,27.376190476190477,15.419262295081968,19.784848484848485,15.546428571428573,23.29767441860465,24.15625,2007,03
2007-03-30,14.270833333333334,19.554504504504507,23.429411764705883,27.55,28.3875,16.503846153846155,20.627142857142857,16.45304347826087,23.608196721311472,26.537499999999998,2007,03
2007-03-31,14.65,19.488235294117647,22.601408450704227,27.729166666666668,28.4875,16.48854961832061,19.54857142857143,15.96218487394958,25.638297872340427,24.670833333333334,2007,03
2007-04-01,15.920833333333334,21.10580357142857,24.046153846153846,27.430434782608696,30.133333333333336,17.311832061068703,21.5375,17.003418803418803,24.84468085106383,26.02127659574468,2007,04
2007-04-02,15.470833333333333,19.535135135135135,22.218181818181815,27.316666666666666,28.712500000000002,16.99031007751938,21.44861111111111,16.602586206896554,26.068749999999998,25.272340425531915,2007,04
2007-04-03,15.375,18.952073732718894,22.44087591240876,26.837500000000002,27.282608695652176,17.32337164750958,20.719444444444445,16.34915254237288,25.116666666666664,24.58,2007,04
2007-04-04,14.141666666666666,18.826637554585155,22.010416666666668,26.916666666666668,27.775000000000002,16.698091603053435,20.869444444444444,16.4575,25.385106382978723,25.583333333333332,2007,04
2007-04-05,14.456521739130435,19.4215859030837,21.826573426573425,27.304166666666664,27.670833333333334,16.704198473282442,21.25277777777778,16.798319327731093,24.55,26.46326530612245,2007,04
2007-04-06,14.06086956521739,19.59070796460177,22.701379310344826,27.945833333333336,28.57083333333333,16.657954545454544,21.843055555555555,17.029565217391305,24.568749999999998,25.276,2007,04
2007-04-07,14.35,19.754424778761063,22.56950354609929,27.695833333333336,27.77391304347826,16.522868217054263,21.572857142857142,18.3,24.289583333333336,25.4,2007,04
2007-04-08,14.875,18.663013698630134,20.997931034482757,27.266666666666666,25.995833333333334,16.417241379310344,21.344444444444445,17.45578947368421,23.659574468085108,27.661702127659574,2007,04
2007-04-09,14.326086956521738,19.068837209302327,22.005714285714287,27.270833333333332,28.21666666666667,15.975806451612904,21.552777777777777,19.580392156862747,25.178723404255322,24.94081632653061,2007,04
2007-04-10,14.195652173913043,19.33429951690821,22.343065693430656,28.175,28.545833333333334,16.817021276595746,22.12957746478873,19.50990099009901,25.635555555555552,27.363829787234042,2007,04
2007-04-11,15.1,20.12167487684729,23.0890625,28.35217391304348,29.236842105263158,17.6373786407767,22.30606060606061,20.59909090909091,26.49761904761905,27.045833333333334,2007,04
2007-04-12,17.6125,22.0120253164557,24.884,28.68235294117647,30.853333333333335,19.093220338983052,24.27777777777778,22.329166666666666,28.678125,29.221621621621622,2007,04
2007-04-13,16.1,21.19183673469388,23.2140625,28.085,30.40526315789474,17.785067873303166,23.48709677419355,20.909302325581397,27.113953488372093,28.68095238095238,2007,04
2007-04-14,14.137500000000001,19.534188034188034,22.322916666666668,28.1125,29.445833333333336,16.647843137254903,21.698591549295774,20.42972972972973,25.995744680851065,25.224999999999998,2007,04
2007-04-15,15.410526315789474,20.400442477876105,23.17956204379562,27.904347826086955,28.74761904761905,17.55643153526971,22.61176470588235,21.095689655172414,26.202272727272728,25.4875,2007,04
2007-04-16,13.85217391304348,19.250666666666664,22.52340425531915,27.920833333333334,28.98695652173913,15.834883720930232,22.306944444444444,20.270940170940168,26.508333333333336,24.891666666666666,2007,04
2007-04-17,15.794999999999998,19.882949308755762,22.78985507246377,27.641666666666666,28.421739130434784,17.137500000000003,22.493055555555557,21.529464285714287,26.317021276595746,27.469565217391303,2007,04
2007-04-18,15.259999999999998,18.780813953488373,22.488775510204082,27.641176470588235,28.11176470588235,17.39717514124294,21.01451612903226,20.327397260273973,25.908823529411762,26.772222222222222,2007,04
2007-04-19,14.912437025993473,13.064285714285715,25.08,28.27777777777778,28.039981831046912,27.343478260869563,18.37857142857143,19.33262093792968,24.219283928985163,26.447582427829023,2007,04
2007-04-20,14.912437025993473,19.349461477512335,24.3625,28.6125,28.039981831046912,27.063636363636363,21.602122016791657,19.33262093792968,13.566666666666668,26.447582427829023,2007,04
2007-04-21,14.912437025993473,19.349461477512335,26.195833333333336,27.859552383535757,28.039981831046912,14.88125,21.602122016791657,19.33262093792968,14.383333333333333,26.447582427829023,2007,04
2007-04-22,14.218181818181819,19.895918367346937,24.014864864864865,28.330000000000002,26.1,16.97099236641221,21.48709677419355,19.985714285714284,21.735,26.73,2007,04
2007-04-23,14.695833333333333,19.21858407079646,22.69090909090909,28.620833333333334,27.650000000000002,16.780076628352493,21.459722222222226,20.057037037037034,24.01875,26.25,2007,04
2007-04-24,15.512500000000001,19.053301886792454,21.81875,28.395833333333332,26.583333333333332,16.904615384615383,20.130985915492957,19.923239436619717,23.971830985915492,27.354166666666668,2007,04
2007-04-25,15.0625,18.81179245283019,20.981818181818184,28.075,26.008333333333336,16.47686274509804,21.135211267605634,19.65144927536232,22.97042253521127,27.383333333333336,2007,04
2007-04-26,14.004347826086958,18.85209302325581,21.34160583941606,27.447619047619046,26.44090909090909,15.84396551724138,21.577272727272724,19.75187969924812,23.032835820895524,26.404761904761905,2007,04
2007-04-27,14.679166666666667,18.867248908296943,22.183216783216782,27.625,27.212500000000002,15.572103004291847,21.275,19.836619718309862,23.93857142857143,27.724999999999998,2007,04
2007-04-28,15.231818181818182,19.965198237885463,22.207042253521127,27.645833333333332,27.683333333333334,15.36127659574468,21.704166666666666,20.449640287769785,24.385915492957746,28.604347826086954,2007,04
2007-04-29,14.145833333333334,18.988495575221236,21.753146853146852,28.483333333333334,27.891666666666666,15.112970711297072,21.764788732394365,20.046153846153846,23.90277777777778,25.1,2007,04
2007-04-30,14.645454545454545,19.640886699507387,21.939694656488548,27.913636363636364,26.622727272727275,15.255707762557078,21.48030303030303,19.701626016260164,23.933846153846154,25.176190476190477,2007,04
2007-05-01,14.934782608695652,18.681974248927038,21.62152777777778,28.150000000000002,25.87391304347826,15.040336134453781,21.012500000000003,19.862857142857145,22.87608695652174,26.270833333333332,2007,05
2007-05-02,14.02608695652174,19.444999999999997,22.368794326241133,27.854166666666668,27.143478260869564,15.172173913043478,21.93857142857143,20.199280575539568,22.974444444444444,25.916666666666668,2007,05
2007-05-03,14.905555555555557,19.303211009174312,22.09090909090909,27.570833333333336,26.916666666666668,15.108050847457626,21.35,19.90955882352941,23.178723404255322,22.266666666666666,2007,05
2007-05-04,14.943478260869565,19.369999999999997,22.353900709219857,27.65833333333333,26.62173913043478,15.44579831932773,21.586111111111112,19.75357142857143,22.618947368421054,24.233333333333334,2007,05
2007-05-05,15.85,20.53080357142857,23.635211267605634,28.004166666666666,27.179166666666664,15.932203389830509,22.619444444444444,20.73404255319149,23.245882352941177,27.02608695652174,2007,05
2007-05-06,14.795238095238094,19.70557939914163,23.056338028169016,28.27916666666667,27.270833333333332,16.002542372881354,22.705714285714286,21.156521739130433,24.03372093023256,27.84583333333333,2007,05
2007-05-07,16.0,19.429565217391303,22.241666666666667,28.087500000000002,26.608333333333334,17.075285171102664,21.67361111111111,20.309929078014182,23.884722222222223,26.191304347826087,2007,05
2007-05-08,15.55,19.56374269005848,23.58828828828829,28.53125,26.554166666666664,17.443575418994413,21.3828125,20.703030303030303,25.278181818181817,26.68125,2007,05
2007-05-09,15.48695652173913,20.075799086757993,22.954166666666666,28.629166666666666,27.020833333333332,17.15868725868726,22.688888888888886,20.732374100719426,24.673239436619717,26.179166666666664,2007,05
2007-05-10,15.143478260869566,20.266028708133973,22.675524475524476,28.86086956521739,27.570833333333336,16.89922178988327,22.45735294117647,20.582857142857144,24.04492753623188,26.75,2007,05
2007-05-11,15.9375,21.464757709251103,23.98368794326241,29.075,28.87826086956522,16.81620553359684,23.964788732394368,21.646428571428572,25.871875,26.183333333333334,2007,05
2007-05-12,14.73913043478261,20.407234042553192,23.46595744680851,29.233333333333334,29.247826086956525,16.724806201550386,24.138571428571428,21.029197080291972,25.69677419354839,24.108333333333334,2007,05
2007-05-13,15.291304347826086,19.96394849785408,23.30979020979021,27.320833333333336,26.358333333333334,16.774418604651164,22.86388888888889,20.002962962962965,23.72280701754386,24.344,2007,05
2007-05-14,15.174999999999999,20.492703862660946,23.73846153846154,28.63181818181818,27.883333333333336,16.875478927203066,22.943055555555556,20.610638297872338,24.252542372881358,25.86521739130435,2007,05
2007-05-15,15.825000000000001,20.639130434782608,23.669444444444444,29.579166666666666,28.3,17.007662835249043,24.21142857142857,20.80955882352941,24.975862068965515,25.724999999999998,2007,05
2007-05-16,15.283333333333333,20.149579831932776,22.732413793103447,29.45,28.979166666666668,17.015116279069765,22.849295774647885,21.020714285714288,24.0,23.92,2007,05
2007-05-17,15.433333333333332,20.137668161434977,22.285314685314688,29.308695652173913,27.77916666666667,17.12123552123552,22.785915492957745,20.214285714285715,23.192592592592593,25.5,2007,05
2007-05-18,13.779166666666667,19.024884792626725,21.20281690140845,28.825,27.766666666666666,15.87088122605364,22.09027777777778,19.71119402985075,21.744897959183675,22.944000000000003,2007,05
2007-05-19,14.731818181818182,19.571698113207546,22.336567164179105,27.469565217391303,25.304166666666664,16.141463414634146,22.28955223880597,19.527522935779817,22.27755102040816,24.037499999999998,2007,05
2007-05-20,14.804166666666667,19.287499999999998,21.883216783216785,29.070833333333336,26.8125,16.65889328063241,22.184285714285714,19.620289855072464,22.32549019607843,22.979166666666668,2007,05
2007-05-21,14.266666666666666,18.537614678899082,20.2,28.133333333333336,26.358333333333334,16.369322709163345,22.02285714285714,20.07841726618705,22.963636363636365,26.76521739130435,2007,05
2007-05-22,15.434782608695652,18.52711111111111,21.10845070422535,28.15416666666667,26.327272727272728,16.871484375,21.287142857142857,18.63955223880597,22.698245614035088,27.316666666666666,2007,05
2007-05-23,14.779166666666667,18.665333333333333,22.35034965034965,28.5,26.191666666666666,16.224409448818896,21.57638888888889,19.740875912408757,23.094642857142855,26.747826086956525,2007,05
2007-05-24,14.839130434782609,19.07123287671233,22.609027777777776,27.7,24.7625,16.710810810810813,21.843055555555555,19.905594405594407,23.29137931034483,26.379166666666666,2007,05
2007-05-25,14.152173913043478,18.35796460176991,21.13076923076923,28.025000000000002,25.27916666666667,15.999221789883268,21.195833333333333,19.362773722627736,22.532142857142855,25.29565217391304,2007,05
2007-05-26,12.987499999999999,18.422624434389142,21.466206896551725,27.20434782608696,25.933333333333334,15.305405405405406,20.950000000000003,18.985964912280703,22.15438596491228,24.379166666666666,2007,05
2007-05-27,13.595833333333333,19.05095238095238,21.89090909090909,28.313043478260873,25.920833333333334,16.518217054263566,21.269444444444446,19.614893617021274,23.127586206896552,26.425,2007,05
2007-05-28,14.483333333333334,18.427853881278537,20.63146853146853,27.895833333333332,26.191666666666666,16.020987654320987,21.697142857142858,19.83065693430657,23.239622641509435,25.416666666666668,2007,05
2007-05-29,12.470833333333333,17.657219251336898,21.12773722627737,25.462500000000002,25.070833333333336,15.108040201005025,19.682539682539684,18.230708661417324,22.823684210526313,23.150000000000002,2007,05
2007-05-30,15.083333333333334,18.57663551401869,21.341843971631203,27.25,27.045833333333334,16.298387096774192,21.461111111111112,19.590151515151515,22.416071428571428,25.662499999999998,2007,05
2007-05-31,13.6625,18.040444444444443,20.55625,27.854166666666668,24.825,15.135769230769231,21.729166666666668,18.69855072463768,22.403636363636366,25.016666666666666,2007,05
2007-06-01,13.049999999999999,18.613452914798206,21.086896551724138,29.0625,25.729166666666668,15.791891891891892,21.470000000000002,19.070289855072463,21.429166666666664,26.40416666666667,2007,06
2007-06-02,13.541666666666666,18.06606334841629,21.1734375,27.71666666666667,26.349999999999998,15.685,21.333333333333332,18.858536585365854,21.59583333333333,25.679166666666664,2007,06
2007-06-03,12.778260869565216,18.252036199095024,21.73262411347518,26.974999999999998,26.454166666666666,14.799196787148594,20.241666666666667,17.99396551724138,20.7375,24.768181818181816,2007,06
